aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20140913016549I,13-SEP-14,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,GROUND-RAMP,RAYTHEON,1900,D,GREAT LAKES AVIATION LTD,NULL,AIR TAXI/COMMUTER,NULL,201GL,0,0,P&W   ,PT6A SER     ,NULL,2,NULL,NULL,NULL,NULL,NULL
20140914017459I,14-SEP-14,HARRISONBURG,VA,NEW MARKET,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-150,CE-150-D,NULL,NULL,GENERAL OPERATING RULES,NULL,4580U,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,1084,NULL,NULL,NULL
20140914018539I,14-SEP-14,ZELIENOPLE,PA,ZELIENOPLE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,1963T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,1150,175,NULL,NULL
20140915017249I,15-SEP-14,NENANA,AK,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-180,CE-180-J,NULL,NULL,GENERAL OPERATING RULES,NULL,7801K,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17000,4000,NULL,NULL
20140915021699I,15-SEP-14,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,FIT AVIATION,NULL,PILOT SCHOOLS,NULL,53260,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20140916016149I,16-SEP-14,NULL,ID,LEWISTON-NEZ PERCE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,ZENAIR,CH-600,CH-600-XL,NULL,NULL,GENERAL OPERATING RULES,NULL,601AB,0,0,LYCOMI,O-235-L2C    ,NULL,NULL,PRIVATE PILOT,1250,50,NULL,NULL
20140916016669I,16-SEP-14,NEWTON,KS,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,76268,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,266,64,NULL,NULL
20140916017499I,16-SEP-14,BALTIMORE,OH,INDUSTRY AIR PARK,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-150,CE-150-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8446G,0,0,CONT M,0-200 SERIES ,NULL,1,NULL,NULL,1,NULL,NULL
20140916018749I,16-SEP-14,CLANTON,AL,CHILTON COUNTY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,5626C,0,0,CONT M,TSIO-520-NB  ,NULL,1,PRIVATE PILOT,350,150,NULL,NULL
20140917017159I,17-SEP-14,MORGAN CITY,LA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,76LF ,0,0,BOMBAR,ROTAX (ALL)  ,912S  ,NULL,AIRLINE TRANSPORT,17000,260,NULL,NULL
20140917017279I,17-SEP-14,PUEBLO,CO,PUEBLO MEMORIAL,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,916BM,0,0,AEROMO,M-14PFXDK    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,2645,275,NULL,NULL
20140917018529I,17-SEP-14,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,450AW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,21000,10400,NULL,NULL
20140918016799I,18-SEP-14,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,MINOR,CLIMB,AIRBUS,A320,230,JETBLUE AIRWAYS CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,656JB,0,1,IAE   ,V2527E-A5    ,V-1255,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11473,11473,NULL,NULL
20140918017699I,18-SEP-14,ROCKLAND,ME,KNOX COUNTY RGNL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,C6362,0,0,CONTIN,C65          ,NULL,NULL,PRIVATE PILOT,1100,215,NULL,NULL
20140918018769I,18-SEP-14,ALABASTER,AL,SHELBY COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-17,BL-17-31A,NULL,NULL,GENERAL OPERATING RULES,NULL,101MV,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,1978,1700,NULL,NULL
20140918019609I,18-SEP-14,PHILLIPSBURG,NJ,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,197RA,0,0,CUBCRA,CC340        ,UNKNOW,NULL,COMMERCIAL PILOT,2493,16,NULL,NULL
20140919018489I,19-SEP-14,FAIRLAND,OK,NULL,INCIDENT,MINOR,DESCENT,BEECH,BE-35,BE-35-K35,NULL,NULL,GENERAL OPERATING RULES,NULL,10EL ,0,0,CONT M,I0-470 SERIES,NULL,1,COMMERCIAL PILOT,1811,489,NULL,NULL
20140919019739I,19-SEP-14,HANALEI,HI,LIHUE,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-44,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,525MD,0,0,LYCOMI,IO-540-AE1A5 ,N/A   ,NULL,COMMERCIAL PILOT,900,900,NULL,NULL
20140920016159I,20-SEP-14,HUNTINGTON,UT,HUNTINGTON MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MAULE,M-5,M-5-235C,NULL,NULL,GENERAL OPERATING RULES,NULL,21VW ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1550,1300,NULL,NULL
20140920017479I,20-SEP-14,LA GRANGE,KY,NULL,INCIDENT,MINOR,LANDING: APPROACH,CAMRON,CAMRON-Z-90,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,401DJ,0,2,NONE  ,NONE         ,N/A   ,NULL,COMMERCIAL PILOT,1483,274,NULL,NULL
20140920017659I,20-SEP-14,MC GRATH,AK,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-18,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7056 ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20140920019009I,20-SEP-14,ALCOA,TN,MC GHEE TYSON,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,4777U,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20140920019379I,20-SEP-14,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,931RK,0,0,LYCOMI,O-320-E2D    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16000,10,NULL,NULL
20140920021529I,20-SEP-14,VALPARAISO,IN,PORTER COUNTY RGNL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,5204N,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,75,11,NULL,NULL
20140921019309I,21-SEP-14,LIBERTY,MO,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-77,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3846U,0,0,LYCOMI,0-235 SERIES ,NULL,1,PRIVATE PILOT,370,140,NULL,NULL
20140921024259I,21-SEP-14,HAWTHORNE,CA,JACK NORTHROP FIELD/HAWTHORNE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,362BC,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,612,400,NULL,NULL
20140922017359I,22-SEP-14,BROOKFIELD,MO,NORTH CENTRAL MISSOURI RGNL,INCIDENT,MINOR,MANEUVER,PIPER,PA-25,PA-25-235,MID MO AG AIR LLC,NULL,AGRICULTURAL,NULL,4812Y,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,3200,1001,NULL,NULL
20140922019089I,22-SEP-14,PERRY,MO,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ICA,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,11VA ,0,0,CONT M,IO-540 SER   ,NULL,NULL,AIRLINE TRANSPORT,27000,70,NULL,NULL
20140922021709I,22-SEP-14,JACKSONVILLE,FL,JACKSONVILLE NAS (TOWERS FLD),INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,WACO,WACO-UPF,WACO-UPF-7,NULL,NULL,GENERAL OPERATING RULES,NULL,39743,0,0,CONT M,R670-SERIES  ,W670  ,NULL,NULL,NULL,NULL,NULL,NULL
20140923020739I,23-SEP-14,BRIGHAM CITY,UT,BRIGHAM CITY,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28R,PA-28R-200,UTAH STATE UNIVERSITY,NULL,PILOT SCHOOLS,NULL,15836,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,189,39,NULL,NULL
20140923024209I,23-SEP-14,NULL,TX,AUSTIN-BERGSTROM INTL,INCIDENT,NONE,UNKNOWN,BOEING,737,500,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,527SW,0,1,CFM IN,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT,10692,10692,NULL,NULL
20140924016969I,24-SEP-14,NANTUCKET,MA,NANTUCKET MEMORIAL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,818AN,0,0,CONT M,TSIO-520 SER ,520   ,2,NULL,NULL,NULL,NULL,NULL
20140924019139I,24-SEP-14,SAN MARCOS,TX,SAN MARCOS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6905V,0,0,LYCOMI,O&VO-360 SER ,A1D   ,1,PRIVATE PILOT,90,20,NULL,NULL
20140924019839I,24-SEP-14,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,BEECH,BE-35,BE-35-S35,NULL,NULL,GENERAL OPERATING RULES,NULL,8695M,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1966,1215,NULL,NULL
20140924020329I,24-SEP-14,NULL,TN,SMYRNA,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,584HP,0,0,CONT M,IO 520 SERIES,NULL,2,NULL,NULL,NULL,NULL,NULL
20140925016949I,25-SEP-14,PRICE,UT,CARBON COUNTY RGNL/BUCK DAVIS FIELD,INCIDENT,MINOR,TAXI,NANCHNG,CJ-6,CJ-6-A,NULL,NULL,GENERAL OPERATING RULES,NULL,75481,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,2500,1500,NULL,NULL
20140925017349I,25-SEP-14,KENAI,AK,KENAI MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-208,CE-208-B,GRANT AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,804TH,0,0,P&W   ,PT6A SER     ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140925017589I,25-SEP-14,SARANAC LAKE,NY,ADIRONDACK RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,406GA,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT,8500,4500,NULL,NULL
20140925017839I,25-SEP-14,ANTLERS,OK,ANTLERS MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BELL,BHT-206,BHT-206-B,"CHEM-AIR, LLC",NULL,AGRICULTURAL,NULL,152CA,0,0,ALLISO,250-C20 SER  ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,27000,14000,NULL,NULL
20140925017879I,25-SEP-14,MERIDIAN,MS,TOPTON AIR ESTATES,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,66023,0,1,LYCOMI,O-360 SERIES ,NULL,NULL,AIRLINE TRANSPORT,2080,125,NULL,NULL
20140925019262I,25-SEP-14,HICKORY,NC,HICKORY RGNL,INCIDENT,MINOR,OTHER-SPECIFY,VANS,RV-12,NULL,NULL,NULL,NULL,NULL,312PW,0,0,ROTAX ,912ULS       ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140925020899I,25-SEP-14,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,6392J,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,STUDENT,76,31,NULL,NULL
20140926017069I,26-SEP-14,ARKADELPHIA,AR,DEXTER B FLORENCE MEMORIAL FIELD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,MAULE,MX-7,MX-7-180A,NULL,NULL,PILOT SCHOOLS,NULL,152HS,0,0,LYCOMI,O-360-C4F    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140926017609I,26-SEP-14,MISSOULA,MT,MISSOULA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,4783K,0,0,CONT M,TSIO-520 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140927016789I,27-SEP-14,FREDERICK,MD,FREDERICK MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,GULSTM,GA-500,GA-500-B,NULL,NULL,GENERAL OPERATING RULES,NULL,6172X,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140927017899I,27-SEP-14,VIDALIA,LA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,4883G,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,241,207,NULL,NULL
20140927018199I,27-SEP-14,KOTZEBUE,AK,RALPH WIEN MEMORIAL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-350,HAGELAND AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,4501B,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140927018799I,27-SEP-14,MERRITT ISLAND,FL,MERRITT ISLAND,INCIDENT,MINOR,TAKEOFF: ROTATION,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,89554,0,1,CONT M,A-65-8       ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20140927019149I,27-SEP-14,ADDISON,TX,ADDISON,INCIDENT,MINOR,TAXI,DASSAULT AVIATION,FALCON 20-200,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,359BR,0,0,HONEYW,TFE731-5BR-2C,NULL,NULL,AIRLINE TRANSPORT,19650,1050,NULL,NULL
20140927019769I,27-SEP-14,BASIN HARBOR,VT,BASIN HARBOR,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-22,PA-22-160,NULL,NULL,GENERAL OPERATING RULES,NULL,8907D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,535,509,NULL,NULL
20140928018119I,28-SEP-14,MARSTONS MILLS,MA,CAPE COD,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-182,CE-182-D,NULL,NULL,PARACHUTE JUMPING,NULL,8775X,2,0,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20140928021269I,28-SEP-14,NULL,AK,NULL,INCIDENT,MINOR,UNKNOWN,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,7092H,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20140929020929I,29-SEP-14,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-402,CE-402-B,ISLAND AIRLINES LLC,NULL,GENERAL OPERATING RULES,NULL,660W ,0,0,CONT M,TSIO-520 SER ,NULL,2,PRIVATE PILOT,1500,NULL,NULL,NULL
20140930016739I,30-SEP-14,DALHART,TX,DALHART MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-G,NULL,NULL,GENERAL OPERATING RULES,NULL,2044R,0,0,CONT M,O-470 SERIES ,NULL,1,STUDENT,16,16,NULL,NULL
20140930017799I,30-SEP-14,SEDALIA,MO,SEDALIA RGNL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,5201Q,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,80,64,NULL,NULL
20140930018299I,30-SEP-14,NULL,AR,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6664W,0,0,LYCOMI,0-320 SERIES ,E2A   ,NULL,PRIVATE PILOT,430,430,NULL,NULL
20140930019319I,30-SEP-14,ALCOA,TN,MC GHEE TYSON,INCIDENT,SUBSTANTIAL,TAKEOFF: CLIMB OUT,RAYTHEON,RA-390,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,73PJ ,0,0,WILLIA,FJ44-2A      ,NULL,2,AIRLINE TRANSPORT,4540,84,NULL,NULL
20140930020479I,30-SEP-14,HEBER SPRINGS,AR,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-H,NULL,NULL,GENERAL OPERATING RULES,NULL,1974X,0,0,CONT M,O-470 SERIES ,NULL,1,AIRLINE TRANSPORT,21600,630,NULL,NULL
20140930022909I,30-SEP-14,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,NONE,LANDING: ROLLOUT,BOEING,737,400,SWIFT AIR L L C,NULL,AIR CARRIER/COMMERCIAL,NULL,801TJ,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20140930023689I,30-SEP-14,ATHENS,GA,ATHENS/BEN EPPS,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,536DB,0,0,AEROMO,M14P-XEDK    ,NULL,NULL,PRIVATE PILOT,1577,17,NULL,NULL
20140930023809I,30-SEP-14,THERMAL,CA,JACQUELINE COCHRAN RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,738TJ,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,33,33,NULL,NULL
20141001018819I,01-OCT-14,KENNESAW,GA,COBB COUNTY-MC COLLUM FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,VELOCITY,NULL,NULL,KANAIR INC,NULL,GENERAL OPERATING RULES,NULL,301EF,0,0,CONT M,IO-550 SERIES,NULL,NULL,PRIVATE PILOT,926,774,NULL,NULL
20141001019549I,01-OCT-14,POTTSTOWN,PA,POTTSTOWN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-TN,NULL,NULL,GENERAL OPERATING RULES,NULL,571LL,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20141002018069I,02-OCT-14,GULFPORT,MS,SHADE TREE FIELD,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5225U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,AIRLINE TRANSPORT,25000,16000,NULL,NULL
20141002018349I,02-OCT-14,SAINT PAUL,MN,ST PAUL DOWNTOWN HOLMAN FLD,INCIDENT,MINOR,LANDING: APPROACH,DASSAULT AVIATION,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,436RB,0,0,HONEYW,TFE731-60-1C ,NULL,NULL,AIRLINE TRANSPORT,8500,117,NULL,NULL
20141003017539I,03-OCT-14,EDGEWATER,NJ,WEST 30TH ST.,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BELL,BHT-407,NULL,HELICOPTER FLIGHT SERVICES INC,NULL,GENERAL OPERATING RULES,NULL,409TD,0,1,ROLLS-,250-C47B     ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2408,276,NULL,NULL
20141003017769I,03-OCT-14,FRANCONIA,NH,FRANCONIA,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-25,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6368Z,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,685,161,NULL,NULL
20141003017989I,03-OCT-14,SAINT PAUL,MN,ST PAUL DOWNTOWN HOLMAN FLD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,624QS,0,0,P&W CA,PW545 SER    ,31J190,2,AIRLINE TRANSPORT,11667,5640,NULL,NULL
20141003018369I,03-OCT-14,CORVALLIS,OR,CORVALLIS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3XY  ,0,0,CONT M,TSIO-550-E   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8000,12,NULL,NULL
20141003019779I,03-OCT-14,BETHEL,ME,BETHEL RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LIBERTY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,529XL,0,0,CONT M,IOF-240-B    ,NULL,NULL,STUDENT,58,49,NULL,NULL
20141004017909I,04-OCT-14,TYLER,TX,TYLER POUNDS RGNL,INCIDENT,NONE,CLIMB,CESSNA,CE-182,CE-182-M,NULL,NULL,GENERAL OPERATING RULES,NULL,722JC,0,0,CONT M,O-470 SERIES ,470   ,1,NULL,NULL,NULL,NULL,NULL
20141004019849I,04-OCT-14,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,BOEING,NULL,NULL,AEROVIAS DE MEXICO S A DE C V,NULL,FOREIGN AIR CARRIER,NULL,342AM,0,0,CFM IN,CFM56-7B27   ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20141004020769I,04-OCT-14,LAKE JACKSON,TX,TEXAS GULF COAST RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,2924C,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,NULL,NULL,NULL
20141004020799I,04-OCT-14,ARLINGTON,TX,FORT WORTH NAS JRB/CARSWELL FIELD,INCIDENT,MINOR,MANEUVER,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,124RP,0,0,LYCOMI,0-235 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2000,100,NULL,NULL
20141004022959I,04-OCT-14,TAMPA,FL,TAMPA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CITATION 550 II,NULL,GULF ATLANTIC AIRWAYS INC,NULL,GENERAL OPERATING RULES,NULL,550AJ,0,0,P&W CA,JT15D-4      ,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20141005018379I,05-OCT-14,CHEBOYGAN,MI,CHEBOYGAN COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20141005019649I,05-OCT-14,NULL,CA,NULL,INCIDENT,NONE,LANDING: TOUCHDOWN,AERSTR,AERSTR-S60,AERSTR-S60-A,NULL,NULL,ULTRALIGHT VEHICLES,NULL,5285A,0,0,NONE  ,NONE         ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20141006018839I,06-OCT-14,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,GULSTM,GA-AA,GA-AA-5B,NULL,NULL,GENERAL OPERATING RULES,NULL,854PD,0,0,LYCOMI,0-360        ,A-4K  ,NULL,COMMERCIAL PILOT,2800,NULL,NULL,NULL
20141006022809I,06-OCT-14,INDIO,CA,CHIRIACO SUMMIT,INCIDENT,MINOR,HOVER-HOLDING,AGUSTA,AGUSTA-A119,NULL,TRISTATE CAREFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,603CF,0,0,P&W CA,PT6B-37A     ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11500,1500,NULL,NULL
20141008017379I,08-OCT-14,BROOMFIELD,CO,ROCKY MOUNTAIN METROPOLITAN,INCIDENT,MINOR,LANDING: ROLLOUT,VELOCITY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,74GP ,0,0,CONT M,TSIO-550 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20141008019159I,08-OCT-14,BATON ROUGE,LA,"BATON ROUGE METROPOLITAN, RYAN FIELD",INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4190 ,0,0,SHVETS,ASH-82T      ,N/A   ,NULL,COMMERCIAL PILOT,5547,1,NULL,NULL
