aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20110405006369I,05-APR-11,MYRTLE BEACH,SC,MYRTLE BEACH INTL,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-340,CE-340-A,NULL,NULL,GENERAL OPERATING RULES,NULL,311MZ,0,0,CONT M,TSIO-520 SER ,NULL,2,PRIVATE PILOT,1800,650,NULL,NULL
20110405007209I,05-APR-11,MIAMI,FL,MIAMI INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,36961,0,0,CONT M,TSIO-520 SER ,NULL,2,NULL,NULL,NULL,NULL,NULL
20110406006699I,06-APR-11,KAHULUI,HI,KAHULUI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-152,NULL,MAUI AVIATORS,NULL,GENERAL OPERATING RULES,NULL,94401,0,0,LYCOMI,0-235 SERIES ,N2C   ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2800,NULL,NULL,NULL
20110406007909I,06-APR-11,WINNEMUCCA,NV,WINNEMUCCA MUNI,INCIDENT,MINOR,OTHER-SPECIFY,CESSNA,CE-310,CE-310-C,NULL,NULL,GENERAL OPERATING RULES,NULL,1744H,0,0,CONT M,I0-470 SERIES,NULL,2,PRIVATE PILOT,582,120,NULL,NULL
20110407007189I,07-APR-11,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,LEARJET-BOMBARDIER,LEARJET 60,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,601GG,0,0,P&W CA,305 SERIES   ,NULL,2,AIRLINE TRANSPORT,5000,400,NULL,NULL
20110407007269I,07-APR-11,GWINN,MI,SAWYER INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-7,AR-7-GC,NULL,NULL,GENERAL OPERATING RULES,NULL,84406,0,0,LYCOMI,O-290-D2B    ,NULL,1,NULL,NULL,NULL,NULL,NULL
20110407007719I,07-APR-11,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,TAXI,PIPER,PA-28,PA-28-161,FLIGHT SAFETY,NULL,PILOT SCHOOLS,NULL,9203B,0,0,LYCOMI,0-320 SERIES ,O-320-,NULL,STUDENT,43,43,NULL,NULL
20110407010079I,07-APR-11,GAINESVILLE,GA,LEE GILMER MEMORIAL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-76,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6635K,0,0,LYCOMI,O&VO-360 SER ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,100,NULL,NULL
20110408004949I,08-APR-11,FORT WAYNE,IN,FORT WAYNE INTL,INCIDENT,NONE,LANDING: APPROACH,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,5588Q,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,1364,1264,NULL,NULL
20110408005339I,08-APR-11,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,GULSTM,GA-690,GA-690-A,AERO AIR,NULL,AIR TAXI/COMMUTER,NULL,162AL,0,0,AIRESE,TPE331 SERIES,NULL,2,NULL,NULL,NULL,NULL,NULL
20110408006229I,08-APR-11,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-560,CE-560-560XL,CITATIONSHARES MANAGEMENT LLC,NULL,GENERAL OPERATING RULES,NULL,547CS,0,0,P&W CA,PW545 SER    ,NULL,2,AIRLINE TRANSPORT,17700,2271,NULL,NULL
20110408006729I,08-APR-11,MARTINSBURG,PA,ALTOONA-BLAIR COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,1886W,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1000,590,NULL,NULL
20110408007049I,08-APR-11,STOCKTON,CA,NULL,INCIDENT,MINOR,DESCENT,PAZMANY,PL1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,45WR ,0,0,LYCOMI,0-320 SERIES ,0-320 ,NULL,PRIVATE PILOT,1231,33,NULL,NULL
20110408007421I,08-APR-11,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,TAXI,BEECH,BE-58,BE-58-P,NULL,NULL,GENERAL OPERATING RULES,NULL,138PL,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,2230,754,NULL,NULL
20110408009569I,08-APR-11,FRISCO,TX,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,934WN,0,0,CFM IN,CFM56-7B24/3 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110409005899I,09-APR-11,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: APPROACH,ROCKWELL,SABRELINER,60,COMMERCIAL AVIATION ENTERPRISES INC,NULL,AIR TAXI/COMMUTER,NULL,71CC ,0,0,P & W ,JT12         ,A-8   ,NULL,NULL,NULL,NULL,NULL,NULL
20110409006669I,09-APR-11,TOMS RIVER,NJ,ROBERT J. MILLER AIR PARK,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6943A,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,1600,600,NULL,NULL
20110409010549I,09-APR-11,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,550WN,0,0,CFM IN,CFM56-7B22   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110409026369I,09-APR-11,BUCKEYE,AZ,NULL,INCIDENT,MINOR,HOVER-HOLDING,SNIAS,AS-350,NULL,PHI INC,NULL,AIR TAXI/COMMUTER,NULL,354P ,0,0,TURBOM,ARRIEL 1D1   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12860,1063,NULL,NULL
20110410005619I,10-APR-11,BULL HEAD CITY,AZ,LAUGHLIN/BULLHEAD INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-45,BE-45-T34A,NULL,NULL,GENERAL OPERATING RULES,NULL,6HK  ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8000,150,NULL,NULL
20110410005831I,10-APR-11,FERNANDINA BEACH,FL,FERNANDINA BEACH MUNI,INCIDENT,MINOR,TAXI,BEECH,BE-90,BE-90-C90A,NULL,NULL,GENERAL OPERATING RULES,NULL,6190S,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,11000,3500,NULL,NULL
20110410006299I,10-APR-11,SUNRIVER,OR,SUNRIVER,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-C,NULL,NULL,GENERAL OPERATING RULES,NULL,22GP ,0,0,CONT M,I0-470 SERIES,NULL,1,COMMERCIAL PILOT,11000,4000,NULL,NULL
20110410006989I,10-APR-11,WILLISTON,ND,SLOULIN FLD INTL,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-210,CE-210-T210K,NULL,NULL,GENERAL OPERATING RULES,NULL,9496M,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20110410007271I,10-APR-11,OPA LOCKA,FL,OPA-LOCKA EXECUTIVE,INCIDENT,MINOR,GROUND-RAMP,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,850WD,0,0,P&W   ,PT6A66D      ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110410007919I,10-APR-11,NORTH LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,174RF,0,0,CONT M,TSIO 520SER  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20110410008479I,10-APR-11,CARROLLTON,GA,WEST GEORGIA RGNL - O V GRAY FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8819U,0,0,CONT M,0-300D       ,0-300 ,1,STUDENT,96,75,NULL,NULL
20110411006219I,11-APR-11,CHICKASHA,OK,CHICKASHA MUNI,INCIDENT,MINOR,OTHER-SPECIFY,BEECH,BE-90,BE-90-C90A,UNIVERSITY OF OKLAHOMA,NULL,PILOT SCHOOLS,NULL,370U ,0,0,P&W   ,PT6          ,A SER ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4152,679,NULL,NULL
20110413005859I,13-APR-11,EVANSVILLE,IN,SKYLANE,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,SONEX,SONEX,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,222SX,0,0,CONT M,O-200A       ,NULL,1,PRIVATE PILOT,8000,4,NULL,NULL
20110413007449I,13-APR-11,FORT PAYNE,AL,ISBELL FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PARADISE,P-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,538JA,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,117,11,NULL,NULL
20110413008069I,13-APR-11,FURNACE CREEK,CA,FURNACE CREEK,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CITATIONJET (C525),B,NULL,NULL,GENERAL OPERATING RULES,NULL,308GT,0,0,WILLIA,FJ44-3A      ,NULL,2,AIRLINE TRANSPORT,2107,764,NULL,NULL
20110413014219I,13-APR-11,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,2757V,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,COMMERCIAL PILOT,7800,65,NULL,NULL
20110414008789I,14-APR-11,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-350,FLY 4 YOU INC,NULL,AIR TAXI/COMMUTER,NULL,357SA,0,0,LYCOMI,TI0-540 SER  ,J2BD  ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8200,1500,NULL,NULL
20110415006769I,15-APR-11,MORRISTOWN,NJ,MORRISTOWN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,BEST IN FLIGHT,NULL,GENERAL OPERATING RULES,NULL,104JA,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3500,700,NULL,NULL
20110415006859I,15-APR-11,EL MIRAGE,CA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,EAGLE R AND D,HELICYCLE,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,209GM,0,0,SOLAR ,T62          ,UNKNOW,1,STUDENT,210,32,NULL,NULL
20110415008099I,15-APR-11,PERRIS,CA,PERRIS VALLEY,INCIDENT,NONE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NONE ,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110415012139I,15-APR-11,PINEVILLE,WV,KEE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,1170U,0,0,CONT M,TSIO-360 SER ,NULL,1,PRIVATE PILOT,1000,NULL,NULL,NULL
20110415012149I,15-APR-11,JAMESTOWN,NY,CHAUTAUQUA COUNTY/JAMESTOWN,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-414,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,82TR ,0,0,CONT M,TSIO-520 SER ,JB    ,2,COMMERCIAL PILOT,3100,120,NULL,NULL
20110416006499I,16-APR-11,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-44,PA-44-180,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,NULL,GENERAL OPERATING RULES,NULL,574ER,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1500,250,NULL,NULL
20110416007099I,16-APR-11,NAPA,CA,NAPA COUNTY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,22973,0,0,CONT M,A&C65 SERIES ,C-65  ,NULL,COMMERCIAL PILOT,2130,200,NULL,NULL
20110416007259I,16-APR-11,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,GROUND-RAMP,GULFSTREAM AEROSPACE,GULFSTREAM V,NULL,UNIQUE JET,NULL,GENERAL OPERATING RULES,NULL,502KA,0,0,BMW RO,BR 700 SERIES,NULL,NULL,COMMERCIAL PILOT,10300,120,NULL,NULL
20110416007519I,16-APR-11,PENSACOLA,FL,COASTAL,INCIDENT,MINOR,LANDING: ROLLOUT,CULVER,LCA,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,101B ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,6500,130,NULL,NULL
20110416007829I,16-APR-11,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,284PA,0,0,LYCOMI,O&VO-360 SER ,RL3305,NULL,STUDENT,47,47,NULL,NULL
20110417005979I,17-APR-11,OMAHA,NE,MILLARD,INCIDENT,NONE,TAXI,PILATS,PC-12,PC-12-45,NULL,NULL,GENERAL OPERATING RULES,NULL,326PA,0,0,P&W CA,PT6A-67B     ,NULL,NULL,COMMERCIAL PILOT,4000,600,NULL,NULL
20110417006329I,17-APR-11,JACKSONVILLE,FL,HERLONG RECREATIONAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-45,BE-45-T34B,NULL,NULL,GENERAL OPERATING RULES,NULL,134Y ,0,0,CONT M,O-470 SERIES ,NULL,NULL,COMMERCIAL PILOT,598,182,NULL,NULL
20110417006409I,17-APR-11,PAGOSA SPRINGS,CO,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BUCKEYE,DREAM MACHINE,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,108DH,0,0,ROTAX ,582          ,NULL,NULL,NULL,600,600,NULL,NULL
20110417006829I,17-APR-11,BORREGO SPRINGS,CA,BORREGO VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,3829P,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1600,NULL,NULL,NULL
20110417006889I,17-APR-11,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NONE,DESCENT,CANADAIR-BOMBARDIER,CHALLENGER,600,COMAIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,812CA,0,1,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110417007179I,17-APR-11,CLEWISTON,FL,AIRGLADES,INCIDENT,MINOR,LANDING: ROLLOUT,GULSTM,GA-AA,GA-AA-5B,NULL,NULL,GENERAL OPERATING RULES,NULL,28HG ,0,1,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,2600,306,NULL,NULL
20110417007349I,17-APR-11,KNOXVILLE,TN,KNOXVILLE DOWNTOWN ISLAND,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-150,CE-150-M,NULL,NULL,GENERAL OPERATING RULES,NULL,9188U,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,NULL,100,NULL,NULL
20110417022689I,17-APR-11,NULL,NULL,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,MCDONNELL-DOUGLAS-BOEING,MD-11,FREIGHTER,"SKY LEASE I, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,950AR,0,0,P & W ,PW4460       ,NULL,NULL,AIRLINE TRANSPORT,15500,449,NULL,NULL
20110418005669I,18-APR-11,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING: ROLLOUT,STNSON,SR-108,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,97706,0,0,FRANKL,6A4150 SERIES,NULL,1,PRIVATE PILOT,700,70,NULL,NULL
20110418005969I,18-APR-11,COCHRAN,GA,COCHRAN,INCIDENT,MINOR,LANDING: ROLLOUT,AYRES CORPORATION,AYRES-S2,AYRES-S2-RT34,NULL,NULL,GENERAL OPERATING RULES,NULL,7003Q,0,0,PRATT&,PT6A         ,34AG  ,NULL,COMMERCIAL PILOT,4600,10,NULL,NULL
20110418006239I,18-APR-11,NULL,NULL,DENVER INTL,INCIDENT,MINOR,TAXI,EMBRAER,170,100,SHUTTLE AMERICA CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,649RW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20110418006429I,18-APR-11,PAYSON,AZ,PAYSON,INCIDENT,MINOR,LANDING: ROLLOUT,KITFOX,KITFOX,IV,NULL,NULL,GENERAL OPERATING RULES,NULL,419BM,0,0,P & W ,R-2800 SERIES,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,50,NULL,NULL
20110418006869I,18-APR-11,STOCKTON,CA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CHAMP,CHAMP-2000,NULL,K S AVIATION,NULL,PILOT SCHOOLS,NULL,285AM,0,0,LYCOMI,0-235 SERIES ,O-235 ,NULL,NULL,NULL,NULL,NULL,NULL
20110418020509I,18-APR-11,WELLINGTON,KS,WELLINGTON MUNI,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,784WW,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20110419005659I,19-APR-11,SPOKANE,WA,SPOKANE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,GLASAIR,GLASAIR-SH2,GLASAIR-SH2-R,NULL,NULL,GENERAL OPERATING RULES,NULL,391JC,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,600,160,NULL,NULL
20110419005789I,19-APR-11,MARATHON,FL,THE FLORIDA KEYS MARATHON,INCIDENT,MINOR,LANDING: APPROACH,WACO,WACO-YMF,NULL,CONCH AIR,NULL,GENERAL OPERATING RULES,NULL,64JE ,0,0,JACOBS,R755B SERIES ,NULL,NULL,COMMERCIAL PILOT,3085,300,NULL,NULL
20110419006419I,19-APR-11,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,MINOR,TAXI,DE HAVILLAND-BOMBARDIER,DHC-2,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,299EE,0,0,P&W   ,R-985 SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,26500,850,NULL,NULL
20110419006439I,19-APR-11,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,794RS,0,0,LYCOMI,TI0-540 SER  ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3150,2200,NULL,NULL
20110420005989I,20-APR-11,KENT,WA,AUBURN MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-180,VALLEY FLIERS FLYING CLUB,NULL,GENERAL OPERATING RULES,NULL,5163S,0,0,LYCOMI,O&VO-360 SER ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20110420006779I,20-APR-11,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,932DL,0,0,P & W ,JT8D SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110420008509I,20-APR-11,WHITE CITY,OR,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,239DK,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20110420008809I,20-APR-11,FORT GREELY,AK,ALL WEST,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,101GH,0,0,PZL-WS,K9-BB        ,N/A   ,NULL,AIRLINE TRANSPORT,25000,NULL,NULL,NULL
20110421007639I,21-APR-11,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-152,NULL,US AVIATION GROUP,NULL,PILOT SCHOOLS,NULL,6102Q,0,0,LYCOMI,0-235 SERIES ,L2C   ,1,STUDENT,26,26,NULL,NULL
20110421007809I,21-APR-11,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MITSUBISHI,MU-2B,MU-2B-40,NULL,NULL,GENERAL OPERATING RULES,NULL,52MA ,0,0,AIRESE,TPE331 SERIES,-10   ,NULL,COMMERCIAL PILOT,2055,150,NULL,NULL
20110421008079I,21-APR-11,SACRAMENTO,CA,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-50,BE-50-D50C,NULL,NULL,GENERAL OPERATING RULES,NULL,767RM,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1453,25,NULL,NULL
20110421008489I,21-APR-11,EVERGLADES,FL,EVERGLADES AIRPARK,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-S,NULL,NULL,GENERAL OPERATING RULES,NULL,984PD,0,0,LYCOMI,IO-540 SER   ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20110422006269I,22-APR-11,TYBEE ISLAND,GA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,FPNA,A-22,VALOR,NULL,NULL,GENERAL OPERATING RULES,NULL,456DK,0,0,ROTAX ,912ULS       ,NULL,NULL,NULL,1349,183,NULL,NULL
20110422006339I,22-APR-11,FARGO,ND,HECTOR INTL,INCIDENT,NONE,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,8797A,0,0,GE    ,CF34-3B1     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110422008019I,22-APR-11,ARLINGTON,WA,ARLINGTON MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,EURCPT,EC-135,NULL,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,954AL,0,0,TURBOM,ARRIUS 2B2   ,NULL,NULL,COMMERCIAL PILOT,3338,414,NULL,NULL
20110422008629I,22-APR-11,DESTIN,FL,DESTIN-FORT WALTON BEACH,INCIDENT,NONE,TAKEOFF: DEPARTURE,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,KEY LIME AIR CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,508FA,0,0,AIRESE,TPE331 SERIES,NULL,NULL,PRIVATE PILOT,6276,2911,NULL,NULL
20110422010569I,22-APR-11,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,DOUG,DC-3,DC-3-R4D8,KAMAKA AIR INC,NULL,GENERAL OPERATING RULES,NULL,9796N,0,0,WRIGHT,R-1820-SER   ,R-1820,NULL,NULL,NULL,NULL,NULL,NULL
20110423006019I,23-APR-11,BOUNTIFUL,UT,NULL,INCIDENT,MINOR,DESCENT,AGUSTA,AGUSTA-A109,AGUSTA-A109-K2,IHC HEALTH SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,109RX,0,0,TURBOM,ARRIEL 1SER  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20110423007089I,23-APR-11,WOODLAND,CA,WATTS-WOODLAND,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-172,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7036A,0,0,CONT M,0-300 SER    ,UNKNOW,1,COMMERCIAL PILOT,1692,800,NULL,NULL
20110423007679I,23-APR-11,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,170,100,SHUTTLE AMERICA CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,655RW,0,2,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,8200,4535,NULL,NULL
20110423008309I,23-APR-11,LINCOLN,NE,LINCOLN,INCIDENT,NONE,DESCENT,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,7544V,0,0,LYCOMI,IO-360       ,A1B6D ,1,PRIVATE PILOT,1450,1000,NULL,NULL
20110423010819I,23-APR-11,DONIPHAN,MO,DONIPHAN MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-31,PA-31-T,NULL,NULL,GENERAL OPERATING RULES,NULL,723JP,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,5550,1770,NULL,NULL
20110424006479I,24-APR-11,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,OTHER-SPECIFY,SNIAS,AS-350,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,662PD,0,0,TURBOM,ARRIEL 1D1   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110424007309I,24-APR-11,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,NETJETS AVIATION INC,NULL,NULL,NULL,498QS,0,0,ROLLS-,TAY 611SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20110424007489I,24-APR-11,PERRY,FL,PERRY-FOLEY,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-421,CE-421-B,NULL,NULL,GENERAL OPERATING RULES,NULL,421FA,0,0,CONT M,GTSIO-520-C  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20110424008119I,24-APR-11,NEW MEADOWS,ID,NEW MEADOWS,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,737MY,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2005,399,NULL,NULL
