aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20160911018109I,11-SEP-16,ASHLAND,OR,ASHLAND MUNI-SUMNER PARKER FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-180,NULL,NULL,GENERAL OPERATING RULES,NULL,5652P,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,287,NULL,NULL,NULL
20160911018119I,11-SEP-16,NULL,ID,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,VANS,RV-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,70KD ,0,0,LYCOMI,O-360        ,A1A   ,NULL,PRIVATE PILOT,1000,400,NULL,NULL
20160911020869I,11-SEP-16,TWIN FALLS,ID,JOSLIN FIELD - MAGIC VALLEY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77GT ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5726,38,NULL,NULL
20160912015639I,12-SEP-16,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,500TD,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160912015649I,12-SEP-16,SHREVEPORT,LA,SHREVEPORT DOWNTOWN,INCIDENT,MINOR,LANDING: TOUCHDOWN,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,487CT,0,0,ROTAX ,912ULS       ,NULL,1,COMMERCIAL PILOT,4600,300,NULL,NULL
20160912017169I,12-SEP-16,MURFREESBORO,TN,MURFREESBORO MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,584MT,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160912017179I,12-SEP-16,CONCORD,NC,CONCORD RGNL,INCIDENT,MINOR,DESCENT,LEARJET-BOMBARDIER,LEARJET 45,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,22AX ,0,0,GARRET,TFE 731 SER  ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160912017189I,12-SEP-16,BUFFALO,MN,BUFFALO MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6546U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,564,529,NULL,NULL
20160913017679I,13-SEP-16,GUNNISON,CO,GUNNISON-CRESTED BUTTE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210H,NULL,NULL,GENERAL OPERATING RULES,NULL,6912R,0,0,CONT M,GTSIO-520-C  ,NULL,1,PRIVATE PILOT,4568,3300,NULL,NULL
20160914016399I,14-SEP-16,FORT MYERS,FL,PAGE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6YR  ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,3019,70,NULL,NULL
20160914018299I,14-SEP-16,JANESVILLE,WI,SOUTHERN WISCONSIN RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-220T,NULL,NULL,GENERAL OPERATING RULES,NULL,730CB,0,0,CONT M,TSIO-360 SER ,NULL,NULL,AIRLINE TRANSPORT,5377,2102,NULL,NULL
20160914019209I,14-SEP-16,GLENDIVE,MT,DAWSON COMMUNITY,INCIDENT,MINOR,DESCENT,CESSNA,CE-182,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5354B,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,2235,NULL,NULL,NULL
20160915015939I,15-SEP-16,SARASOTA,FL,SARASOTA/BRADENTON INTL,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,42MM ,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1640,NULL,NULL,NULL
20160915018599I,15-SEP-16,HANKSVILLE,UT,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,AVIAT,AVIAT-A,AVIAT-A-1A,NULL,NULL,GENERAL OPERATING RULES,NULL,241VY,0,0,LYCOMI,0-360-A1D    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,31000,85,NULL,NULL
20160915022489I,15-SEP-16,WATKINS,CO,FRONT RANGE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,LANCAIR,LC-41,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,991AJ,0,0,CONT M,TSIO-550-C   ,NULL,NULL,PRIVATE PILOT,1400,1050,NULL,NULL
20160916015679I,16-SEP-16,SAN CARLOS,CA,SAN CARLOS,INCIDENT,MINOR,TAXI,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,12PF ,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6000,3000,NULL,NULL
20160916015689I,16-SEP-16,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,NONE,TAKEOFF: CLIMB OUT,BLANCA,BL-7,BL-7-ECA,NULL,NULL,GENERAL OPERATING RULES,NULL,5054B,0,0,LYCOMI,0-235 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160916018639I,16-SEP-16,POTOSI,MO,NULL,INCIDENT,MINOR,HOVER-HOLDING,BELL,BHT-206,NULL,AIR EVAC EMS INC,NULL,AIR TAXI/COMMUTER,NULL,59AE ,0,0,ALLISO,250 SER 400HP,NULL,NULL,COMMERCIAL PILOT,3010,67,NULL,NULL
20160916018649I,16-SEP-16,JOHNSTOWN,PA,JOHN MURTHA JOHNSTOWN-CAMBRIA CO,INCIDENT,MINOR,LANDING: TOUCHDOWN,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,940KD,0,0,P&W CA,PT6A66D      ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3342,1073,NULL,NULL
20160916018669I,16-SEP-16,MISSOULA,MT,NULL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,13668,0,0,LYCOMI,0-360 SERIES ,A1A   ,1,NULL,NULL,NULL,NULL,NULL
20160917009719I,17-SEP-16,NULL,AL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,924PJ,0,0,ROTAX ,503 DCDI     ,N/A   ,NULL,PRIVATE PILOT,1006,743,NULL,NULL
20160917016389I,17-SEP-16,TAMPA,FL,TAMPA EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,37GD ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,15000,5000,NULL,NULL
20160917018749I,17-SEP-16,NULL,NULL,LUIS MUNOZ MARIN INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,385CA,0,0,CONT M,TSIO-520 SER ,NULL,2,NULL,NULL,NULL,NULL,NULL
20160917025109I,17-SEP-16,CHINO,CA,CHINO,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NAVION,NAV-A,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4438K,0,0,CONT M,E225 SERIES  ,NULL,NULL,PRIVATE PILOT,300,NULL,NULL,NULL
20160917025119I,17-SEP-16,DESERT CENTER,CA,DESERT CENTER,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,689C ,0,0,CONTIN,IO-550 SERIES,BONANZ,1,PRIVATE PILOT,1850,1675,NULL,NULL
20160919015749I,19-SEP-16,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-46,PA-46-310P,NULL,NULL,GENERAL OPERATING RULES,NULL,904TM,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160919015759I,19-SEP-16,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,CALIFORNIA WINGS INC,NULL,PILOT SCHOOLS,NULL,5424V,0,0,LYCOMI,0-360-A1D    ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,1062,74,NULL,NULL
20160919018809I,19-SEP-16,MEMPHIS,TN,GENERAL DEWITT SPAIN,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,18NJ ,0,0,LYCOMI,0-540 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3660,633,NULL,NULL
20160919020809I,19-SEP-16,GRAND RAPIDS,MI,GERALD R. FORD INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CANADAIR-BOMBARDIER,CRJ REGIONAL JET,NULL,FLEXJET LLC,NULL,AIR TAXI/COMMUTER,NULL,521FX,0,0,HONEYW,AS907-1-1A   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160919023099I,19-SEP-16,REIDSVILLE,GA,SWINTON SMITH FLD AT REIDSVILLE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5306P,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT,64,34,NULL,NULL
20160920015769I,20-SEP-16,NULL,SC,CHARLESTON AFB/INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,777UU,0,0,CONT M,TSIO-360 SER ,NULL,1,PRIVATE PILOT,1431,56,NULL,NULL
20160920015779I,20-SEP-16,CHARLESTON,SC,CHARLESTON AFB/INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,IMAGINE AIR JET SERVICES LLC,NULL,AIR TAXI/COMMUTER,NULL,107TQ,0,0,CONT M,IO-550-N     ,NULL,1,AIRLINE TRANSPORT,3113,1495,NULL,NULL
20160920015789I,20-SEP-16,KILLEEN,TX,SKYLARK FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,CENTRAL TEXAS COLLEGE,NULL,PILOT SCHOOLS,NULL,8218Z,0,0,NULL,NULL,NULL,NULL,STUDENT,23,23,NULL,NULL
20160920016359I,20-SEP-16,BEAUFORT,SC,BEAUFORT COUNTY,INCIDENT,MINOR,OTHER-SPECIFY,BELL,BHT-206,BHT-206-B,NULL,NULL,GENERAL OPERATING RULES,NULL,906BC,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,603,320,NULL,NULL
20160920019179I,20-SEP-16,NULL,OH,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CHAMP,CHAMP-8,CHAMP-8-KCAB,NULL,NULL,GENERAL OPERATING RULES,NULL,126WB,0,0,LYCOMI,AEIO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5600,3800,NULL,NULL
20160921015809I,21-SEP-16,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-340,CE-340-A,NULL,NULL,GENERAL OPERATING RULES,NULL,106SD,0,0,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160921015819I,21-SEP-16,ADDISON,TX,ADDISON,INCIDENT,NONE,CLIMB,CESSNA,CE-172,CE-172-RG,AMERICAN FLYERS,NULL,PILOT SCHOOLS,NULL,9453D,0,0,LYCOMI,O&VO-360 SER ,F1A6  ,1,NULL,NULL,NULL,NULL,NULL
20160921019059I,21-SEP-16,SANTA PAULA,CA,SANTA PAULA,INCIDENT,MINOR,CLIMB,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5443L,0,0,LYCOMI,0-235 SERIES ,O-235-,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8586,200,NULL,NULL
20160921024939I,21-SEP-16,ADDISON,TX,ADDISON,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-RG,AMERICAN FLYERS,NULL,GENERAL OPERATING RULES,NULL,9453D,0,0,LYCOMI,O&VO-360 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160922015869I,22-SEP-16,APPLE VALLEY,CA,APPLE VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,223FC,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,2181,140,NULL,NULL
20160922019549I,22-SEP-16,LONDON,OH,MADISON COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,5083C,0,0,LYCOMI,0-540 L3C5D  ,540 SE,1,PRIVATE PILOT,5238,3893,NULL,NULL
20160922019559I,22-SEP-16,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,GULFSTREAM AEROSPACE,GULFSTREAM VI,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,762MS,0,0,ROLLS ,BR700-725A1  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20160922023859I,22-SEP-16,GALLATIN,TN,SUMNER COUNTY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,2252S,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,2514,2257,NULL,NULL
20160923015879I,23-SEP-16,WALNUT RIDGE,AR,WALNUT RIDGE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,13KS ,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT,16883,320,NULL,NULL
20160923021019I,23-SEP-16,RICHMOND,KY,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,9838B,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,261,12,NULL,NULL
20160924014719I,24-SEP-16,LONOKE,AR,COUNTRY AIR ESTATES,INCIDENT,MINOR,LANDING: APPROACH,GLOBE,GC-1,GC-1-B,NULL,NULL,GENERAL OPERATING RULES,NULL,1117R,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,5300,29,NULL,NULL
20160924019569I,24-SEP-16,CHANTILLY,VA,WASHINGTON DULLES INTL,INCIDENT,MINOR,LANDING: APPROACH,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,366PH,0,3,P&W CA,PW123        ,NULL,NULL,AIRLINE TRANSPORT,3676,2633,NULL,NULL
20160924019579I,24-SEP-16,CARBONDALE,IL,SOUTHERN ILLINOIS,INCIDENT,NONE,DESCENT,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,18748,0,0,CONT M,IO 520 SERIES,520   ,2,NULL,NULL,NULL,NULL,NULL
20160924021809I,24-SEP-16,MIDLAND,VA,WARRENTON-FAUQUIER,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,83581,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,85,2,NULL,NULL
20160925015979I,25-SEP-16,EDGEWATER,FL,MASSEY RANCH AIRPARK,INCIDENT,SUBSTANTIAL,TAXI,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,91973,0,0,CONT M,C85-8F       ,8F    ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,11200,7,NULL,NULL
20160925017419I,25-SEP-16,FORSYTH,GA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,6496F,0,0,CONT M,O-470 SERIES ,N/A   ,1,PRIVATE PILOT,914,800,NULL,NULL
20160925019609I,25-SEP-16,PLYMOUTH,MA,PLYMOUTH MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,DASSAULT AVIATION,FALCON 2000,NULL,PRO AIRWAYS LLC,NULL,GENERAL OPERATING RULES,NULL,48MF ,0,0,C F E ,CFE 738-1-1B ,NULL,NULL,AIRLINE TRANSPORT,9161,854,NULL,NULL
20160925024749I,25-SEP-16,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,LANDING: ROLLOUT,EMBRAER,170,200,COMPASS AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,200NN,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160926019659I,26-SEP-16,NORTH PLATTE,NE,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-260,NULL,NULL,GENERAL OPERATING RULES,NULL,9359P,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,361,106,NULL,NULL
20160926019669I,26-SEP-16,TANGIER,VA,TANGIER ISLAND,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,7487W,0,0,LYCOMI,O-360 SER    ,NULL,NULL,PRIVATE PILOT,200,50,NULL,NULL
20160926021039I,26-SEP-16,WATKINS,CO,FRONT RANGE,INCIDENT,MINOR,LANDING: APPROACH,AIRBUS,NULL,NULL,AIR METHODS CORPORATION,NULL,GENERAL OPERATING RULES,NULL,317AM,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,2310,156,NULL,NULL
20160927016019I,27-SEP-16,TAMPA,FL,TAMPA EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200,NULL,NULL,GENERAL OPERATING RULES,NULL,1059U,0,0,LYCOMI,I0360 SER    ,NULL,NULL,AIRLINE TRANSPORT,1749,77,NULL,NULL
20160928016379I,28-SEP-16,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,NULL,NULL,PILOT SCHOOLS,NULL,5283J,0,0,LYCOMI,0-320 SERIES ,L-7711,1,STUDENT,37,37,NULL,NULL
20160929012239I,29-SEP-16,HUGO,OK,STAN STAMPER MUNI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-208,CE-208-B,MARTINAIRE AVIATION LLC,NULL,AIR TAXI/COMMUTER,NULL,9760B,0,0,P&W   ,PT6A SERIES  ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160929019699I,29-SEP-16,BANGOR,ME,BANGOR INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,3RZ  ,0,0,LYCOMI,TI0-540 SER  ,NULL,1,COMMERCIAL PILOT,918,12,NULL,NULL
20160929023119I,29-SEP-16,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-76,NULL,ARI BEN AVIATOR,NULL,PILOT SCHOOLS,NULL,110SU,0,0,LYCOMI,O&VO-360 SER ,NULL,2,PRIVATE PILOT FLIGHT INSTRUCTOR,1600,600,NULL,NULL
20160930016099I,30-SEP-16,TRUCKEE,CA,TRUCKEE-TAHOE,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,296DJ,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,COMMERCIAL PILOT,790,133,NULL,NULL
20160930023669I,30-SEP-16,SOUTH SAINT PAUL,MN,SOUTH ST PAUL MUNI-RICHARD E FLEMING FLD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,6219D,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,854,49,NULL,NULL
20161001016129I,01-OCT-16,WACO,TX,WACO RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-114,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4743W,0,0,LYCOMI,TI0-540 SER  ,L-1460,1,AIRLINE TRANSPORT,25000,500,NULL,NULL
20161001019759I,01-OCT-16,SALINA,KS,SALINA MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-17,BE-17-C17L,NULL,NULL,GENERAL OPERATING RULES,NULL,15846,0,0,JACOBS,L4 /R755-7   ,NULL,1,PRIVATE PILOT,3565,NULL,NULL,NULL
20161002016149I,02-OCT-16,ALBUQUERQUE,NM,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERSTR,AERSTR-S60,AERSTR-S60-A,NULL,NULL,GENERAL OPERATING RULES,NULL,64914,0,0,N/A   ,N/A          ,N/A   ,NULL,COMMERCIAL PILOT,175,172,NULL,NULL
20161002019109I,02-OCT-16,TRENTON,SC,TWIN LAKES,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B95,NULL,NULL,GENERAL OPERATING RULES,NULL,3240Y,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,6000,NULL,NULL,NULL
20161002019789I,02-OCT-16,MORRISVILLE,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,9118J,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,1660,1590,NULL,NULL
20161002019809I,02-OCT-16,BRIDGER,MT,BRIDGER MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-7,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,36HR ,0,1,LYCOMI,I0360 SER    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20161002020899I,02-OCT-16,HICKORY VALLEY,TN,WINGS FIELD,INCIDENT,NONE,UNKNOWN,BEECH,BE-90,BE-90-B90,NULL,NULL,PARACHUTE JUMPING,NULL,9HW  ,1,0,U/A CA,PT6 SER 578HP,NULL,2,NULL,NULL,NULL,NULL,NULL
20161003016189I,03-OCT-16,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,600LD,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT,300,13,NULL,NULL
20161003019819I,03-OCT-16,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-208,CE-208-B,MULTI-AERO INC,NULL,AIR TAXI/COMMUTER,NULL,943AC,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14200,750,NULL,NULL
20161003019839I,03-OCT-16,MADISON,WI,DANE COUNTY RGNL-TRUAX FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,14KB ,0,0,CONT M,IO-550-N     ,NULL,1,PRIVATE PILOT,NULL,1000,NULL,NULL
20161004019859I,04-OCT-16,SAGINAW,MI,SAGINAW COUNTY H.W. BROWNE,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,56487,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10000,300,NULL,NULL
20161005016209I,05-OCT-16,MESA,AZ,PHOENIX-MESA GATEWAY,INCIDENT,NONE,CLIMB,PIPER,PA-46,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,950U ,0,0,P&W CA,PT6A-42A     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20161005024659I,05-OCT-16,LEPANTO,AR,MARKED TREE MUNI,INCIDENT,MINOR,UNKNOWN,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,3418N,0,0,CONT M,A&C65 SERIES ,NULL,NULL,STUDENT,60,60,NULL,NULL
20161006016239I,06-OCT-16,HOT SPRINGS,AR,MEMORIAL FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-32,PA-32-RT300T,NULL,NULL,GENERAL OPERATING RULES,NULL,3049K,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20161006019909I,06-OCT-16,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,EMBRAER,170,100,REPUBLIC AIRLINE INC,NULL,AIR CARRIER/COMMERCIAL,NULL,643RW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,18000,5765,NULL,NULL
20161006019929I,06-OCT-16,GRANTS,NM,GRANTS-MILAN MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-208,CE-208-B,EMPIRE AIRLINES INC,NULL,AIR TAXI/COMMUTER,NULL,797FE,0,0,P&W CA,PT6A         ,-114A ,1,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20161007019939I,07-OCT-16,LEBANON,TN,LEBANON MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-151,NULL,NULL,GENERAL OPERATING RULES,NULL,33575,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,103,65,NULL,NULL
20161007019949I,07-OCT-16,DOVER,DE,PICATINNY AHP,INCIDENT,MINOR,TAKEOFF: ROTATION,PIPER,PA-28,PA-28-161,NULL,NULL,PILOT SCHOOLS,NULL,493DS,0,0,NULL,NULL,NULL,NULL,STUDENT,20,20,NULL,NULL
