aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20100127026979I,27-JAN-10,BENTONVILLE,AR,NORTHWEST ARKANSAS RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIAGIO,P-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,408SF,0,0,P&W CA,PT6A-66B     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10520,2888,NULL,NULL
20100127027389I,27-JAN-10,NEW CUMBERLAND,PA,CAPITAL CITY,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,252VV,0,0,CONT M,TSIO-360 SER ,NULL,1,COMMERCIAL PILOT,3600,500,NULL,NULL
20100127028039I,27-JAN-10,TALLAHASSEE,FL,TALLAHASSEE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-P,DELTA CONNECTION,NULL,PILOT SCHOOLS,NULL,5451K,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,196,45,NULL,NULL
20100128027579I,28-JAN-10,ARLINGTON,TX,ARLINGTON MUNI,INCIDENT,MINOR,LANDING: APPROACH,BELL,BHT-427,NULL,BELL HELICOPTER,NULL,GENERAL OPERATING RULES,NULL,427F ,0,0,P&W CA,PW207D       ,NULL,1,COMMERCIAL PILOT,5500,31,NULL,NULL
20100129026629I,29-JAN-10,SPRINGDALE,AR,NORTHWEST ARKANSAS RGNL,INCIDENT,NONE,TAKEOFF: ROTATION,CANADAIR-BOMBARDIER,CHALLENGER,601,NULL,NULL,GENERAL OPERATING RULES,NULL,906TF,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100130026589I,30-JAN-10,CINCINNATI,OH,CINCINNATI-BLUE ASH,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-32,PA-32-300,NULL,NULL,GENERAL OPERATING RULES,NULL,8979N,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,1900,325,NULL,NULL
20100130027119I,30-JAN-10,DANVILLE,IL,VERMILION REGIONAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-45,BE-45-A45,NULL,NULL,GENERAL OPERATING RULES,NULL,88RM ,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,4000,2010,NULL,NULL
20100131026469I,31-JAN-10,BESSEMER,AL,BESSEMER,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,212BD,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1779,10,NULL,NULL
20100131026849I,31-JAN-10,LAKE IN THE HILLS,IL,LAKE IN THE HILLS,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-151,BLUE SKIES FLYING SERVICE,NULL,GENERAL OPERATING RULES,NULL,32403,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,38,38,NULL,NULL
20100131027039I,31-JAN-10,SLIPPERY ROCK,PA,BUTLER FARM SHOW,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,5108T,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1164,400,NULL,NULL
20100131027849I,31-JAN-10,LA HONDA,CA,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-120,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2324N,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,640,10,NULL,NULL
20100201026479I,01-FEB-10,MARLTON,NJ,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6103P,0,0,LYCOMI,0-235        ,L2C   ,1,COMMERCIAL PILOT,875,75,NULL,NULL
20100201026619I,01-FEB-10,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,6875D,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT,15000,9000,NULL,NULL
20100201026839I,01-FEB-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,860AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100201051969I,01-FEB-10,FARMINGDALE,NY,REPUBLIC,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,5783D,0,0,LYCOMI,IO-360       ,NULL,1,STUDENT,103,59,NULL,NULL
20100203026719I,03-FEB-10,MISSOULA,MT,MISSOULA INTL,INCIDENT,MINOR,OTHER-SPECIFY,LOCKHEED,P-2V,P-2V-7,NEPTUNE AVIATION SERVICES INC,NULL,AGRICULTURAL,NULL,445NA,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100203027869I,03-FEB-10,PALM SPRINGS,CA,PALM SPRINGS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,STEEN,SKYBOLT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,68BL ,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8553,125,NULL,NULL
20100204026769I,04-FEB-10,OPA LOCKA,FL,OPA-LOCKA EXECUTIVE,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-414,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,414AW,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17600,208,NULL,NULL
20100204026949I,04-FEB-10,COEUR D'ALENE,ID,COEUR D'ALENE - PAPPY BOYINGTON FIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-350,NULL,NULL,GENERAL OPERATING RULES,NULL,6GR  ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100204027029I,04-FEB-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,853AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100204027649I,04-FEB-10,OCOTILLO WELLS,CA,OCOTILLO,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,7264W,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,250,100,NULL,NULL
20100204027689I,04-FEB-10,VIENNA,OH,YOUNGSTOWN-WARREN RGNL,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,98125,0,0,LYCOMI,0-320 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,1925,800,NULL,NULL
20100204027709I,04-FEB-10,DOWAGIAC,MI,DOWAGIAC MUNI,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,46320,0,0,HOLBRO,602          ,HB102-,NULL,PRIVATE PILOT,32,32,NULL,NULL
20100204036169I,04-FEB-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,861AS,0,0,GE    ,CF-34        ,CF-34-,NULL,NULL,0,0,NULL,NULL
20100205026789I,05-FEB-10,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,858AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,6586,6586,NULL,NULL
20100205026989I,05-FEB-10,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,LANDING: ROLLOUT,GULSTM,GA-500,GA-500-B,CENTRAL AIR SOUTHWEST INC,NULL,AIR TAXI/COMMUTER,NULL,415BH,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,NULL,0,0,NULL,NULL
20100205027049I,05-FEB-10,WEST MIFFLIN,PA,ALLEGHENY COUNTY,INCIDENT,NONE,TAKEOFF: DEPARTURE,CANADAIR-BOMBARDIER,CHALLENGER,601,GOODYEAR FLIGHT OPERATIONS,NULL,GENERAL OPERATING RULES,NULL,20G  ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,19565,4570,NULL,NULL
20100205034699I,05-FEB-10,OCEANSIDE,CA,CAMP PENDLETON MCAS (MUNN FIELD),INCIDENT,NONE,CLIMB,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,1869M,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,1000,250,NULL,NULL
20100206026969I,06-FEB-10,NULL,HI,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,HUGHES,HU-369,HU-369-E,JACK HARTER HELICOPTERS INC,NULL,AIR TAXI/COMMUTER,NULL,842LA,0,0,ALLISO,250-C20B     ,CAE-82,1,NULL,0,0,NULL,NULL
20100206028059I,06-FEB-10,CHANDLER,AZ,NULL,INCIDENT,NONE,CLIMB,AVID,AVID FLYER,C,NULL,NULL,GENERAL OPERATING RULES,NULL,967DR,0,0,BOMBAR,ROTAX (ALL)  ,582   ,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20100207004879I,07-FEB-10,OXFORD,CT,WATERBURY-OXFORD,INCIDENT,NONE,LANDING: ROLLOUT,PIPER,PA-46,PA-46-350T,CARMAR G3,NULL,GENERAL OPERATING RULES,NULL,712BL,0,0,LYCOMI,TIO-540-AE2A ,NULL,NULL,PRIVATE PILOT,740,75,NULL,NULL
20100207026889I,07-FEB-10,DENVER,CO,DENVER INTL,INCIDENT,MINOR,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,905SW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100207026909I,07-FEB-10,TOMBALL,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-161,JUSTFLY FLYING CLUB,NULL,GENERAL OPERATING RULES,NULL,7759W,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,53,45,NULL,NULL
20100207027449I,07-FEB-10,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ROBSIN,R-22,R-22-BETA,NULL,NULL,GENERAL OPERATING RULES,NULL,116RS,0,1,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20100208004889I,08-FEB-10,MEMPHIS,TN,MEMPHIS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,MCDONNELL-DOUGLAS-BOEING,DC-8,NULL,ASTAR AIR CARGO INC,NULL,AIR CARRIER/COMMERCIAL,NULL,807DH,0,0,NONE  ,NONE         ,NULL,NULL,AIRLINE TRANSPORT,8948,548,NULL,NULL
20100208027019I,08-FEB-10,CHARLESTON,WV,YEAGER,INCIDENT,MINOR,TAKEOFF: DEPARTURE,EMBRAER,ERJ-145,LR,FREEDOM AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,858MJ,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6700,5500,NULL,NULL
20100208028049I,08-FEB-10,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,46AF ,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,110,110,NULL,NULL
20100208034689I,08-FEB-10,TOPEKA,KS,FORBES FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CANADAIR-BOMBARDIER,CHALLENGER,600,FREEMAN JET,NULL,GENERAL OPERATING RULES,NULL,658CF,0,0,LYCOMI,ALF-502 SER. ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,24200,0,NULL,NULL
20100209027309I,09-FEB-10,LINCOLN,NE,LINCOLN,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DASSAULT AVIATION,FALCON 2000,NULL,NETJETS AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,268QS,0,0,CFE CO,CFE 738-1-1B ,NULL,NULL,NULL,0,0,NULL,NULL
20100209027629I,09-FEB-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,857AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100209028199I,09-FEB-10,MOUNT PLEASANT,SC,MT PLEASANT RGNL-FAISON FIELD,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28,PA-28-236,NULL,NULL,GENERAL OPERATING RULES,NULL,4345R,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,370,285,NULL,NULL
20100210041639I,10-FEB-10,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,FLIGHT SAFETY INTERNATIONAL,NULL,PILOT SCHOOLS,NULL,9250W,0,0,LYCOMI,0-320 SERIES ,N/A   ,NULL,STUDENT,31,0,NULL,NULL
20100211027109I,11-FEB-10,EL PASO,TX,EL PASO INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,COZY,COZY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,369CZ,0,0,LYCOMI,0-290 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10000,232,NULL,NULL
20100211027429I,11-FEB-10,BROOKINGS,SD,BROOKINGS RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-RG,SOUTH DAKOTA STATE UNIVERSITY,NULL,PILOT SCHOOLS,NULL,117PB,0,0,LYCOMI,O&VO-360 SER ,F1A6  ,1,COMMERCIAL PILOT,295,27,NULL,NULL
20100212027299I,12-FEB-10,BOERNE,TX,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,70997,0,0,CONT M,A&C65 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2300,400,NULL,NULL
20100212027989I,12-FEB-10,FRENCH LICK,IN,FRENCH LICK MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,210PH,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT,1700,150,NULL,NULL
20100212028009I,12-FEB-10,PROVIDENCE,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,MINOR,LANDING: TOUCHDOWN,LEARJET-BOMBARDIER,LEARJET 45,NULL,UNITED STATES AVIATION CO,NULL,AIR TAXI/COMMUTER,NULL,451HC,0,0,HONEYW,TFE731-20AR  ,NULL,1,AIRLINE TRANSPORT,8020,3020,NULL,NULL
20100212028139I,12-FEB-10,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,628QS,0,0,P&W CA,PW545 SER    ,NULL,2,NULL,0,0,NULL,NULL
20100212028529I,12-FEB-10,SUGAR LAND,TX,SUGAR LAND RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LEARJET-BOMBARDIER,LEARJET 25,D,NULL,NULL,GENERAL OPERATING RULES,NULL,43DR ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,21500,1100,NULL,NULL
20100212029229I,12-FEB-10,WATKINS,CO,FRONT RANGE,INCIDENT,MINOR,TAXI,PIPER,PA-34,PA-34-200,DAEDALUS AVIATION,NULL,GENERAL OPERATING RULES,NULL,1533E,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1520,147,NULL,NULL
20100213027149I,13-FEB-10,COEUR D'ALENE,ID,NULL,INCIDENT,NONE,DESCENT,PIPER,PA-22,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,636A ,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,295,72,NULL,NULL
20100213027179I,13-FEB-10,CAMERON PARK,CA,CAMERON AIRPARK,INCIDENT,MINOR,LANDING: APPROACH,RANS,S-9,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,195R ,0,0,ROTAX ,582          ,BLUE H,NULL,PRIVATE PILOT,1000,49,NULL,NULL
20100213027459I,13-FEB-10,GEORGETOWN,TX,GEORGETOWN MUNI,INCIDENT,MINOR,RUN-UP AREA,BLANCA,BL-7,BL-7-ECA,NULL,NULL,GENERAL OPERATING RULES,NULL,8359V,0,0,LYCOMI,0-235 SERIES ,NULL,1,COMMERCIAL PILOT,4150,350,NULL,NULL
20100213027509I,13-FEB-10,REDMOND,OR,ROBERTS FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,BERKUT,360,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,71344,0,0,LYCOMI,IO-540 SER   ,NULL,1,PRIVATE PILOT,300,60,NULL,NULL
20100213028339I,13-FEB-10,MENOMONIE,WI,MENOMONIE MUNI-SCORE FIELD,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,9582U,0,0,CONT M,TSIO-360 SER ,NULL,1,COMMERCIAL PILOT,1930,343,NULL,NULL
20100213029119I,13-FEB-10,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,STEMME,S10,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8679 ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,108,35,NULL,NULL
20100213036579I,13-FEB-10,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,NONE,TAXI,CANADAIR-BOMBARDIER,CRJ900 REGIONAL JET,NULL,MESA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,939LR,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,12800,3687,NULL,NULL
20100214027419I,14-FEB-10,DUCHESNE,UT,DUCHESNE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5972W,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,52,52,NULL,NULL
20100214027539I,14-FEB-10,SAINT GEORGE,UT,ST GEORGE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,9569M,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,228,187,NULL,NULL
20100214049019I,14-FEB-10,MANSFIELD,OH,MANSFIELD LAHM RGNL,INCIDENT,MINOR,TAXI,BEECH,BE-90,BE-90-E90,NULL,NULL,GENERAL OPERATING RULES,NULL,93A  ,0,0,P&W   ,PT6A SER     ,N/A   ,NULL,PRIVATE PILOT,0,43,NULL,NULL
20100215027209I,15-FEB-10,HARTFORD,CT,HARTFORD-BRAINARD,INCIDENT,MINOR,RUN-UP AREA,CESSNA,CE-150,CE-150-M,NULL,NULL,GENERAL OPERATING RULES,NULL,7658U,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,254,9,NULL,NULL
20100215027369I,15-FEB-10,FARGO,ND,HECTOR INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-161,NULL,NULL,PILOT SCHOOLS,NULL,462ND,0,0,LYCOMI,O-320-D3G    ,NULL,NULL,STUDENT,50,50,NULL,NULL
20100215027409I,15-FEB-10,CRESTVIEW,FL,BOB SIKES,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7394P,0,0,LYCOMI,0-540 SERIES ,A1D5  ,NULL,COMMERCIAL PILOT,2522,142,NULL,NULL
20100216005309I,16-FEB-10,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,1661P,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,8250,7000,NULL,NULL
20100216027169I,16-FEB-10,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,EMBRAER,ERJ-145,LR,CHAUTAUQUA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,578RP,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,NULL,0,0,NULL,NULL
20100216027199I,16-FEB-10,TETERBORO,NJ,TETERBORO,INCIDENT,MINOR,TAXI,CANADAIR-BOMBARDIER,CHALLENGER,600,THE LIMITED BRANDS INC,NULL,PART 125 OPERATOR,NULL,501LS,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,14000,2000,NULL,NULL
20100216027339I,16-FEB-10,ROBERT LEE,TX,ROBERT LEE,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,2391S,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,7500,2500,NULL,NULL
20100216028719I,16-FEB-10,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,TAXI,EMBRAER,EMB-120 BRASILIA,ER,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,226SW,0,0,P&W CA,PW118        ,NULL,NULL,AIRLINE TRANSPORT,10173,6677,NULL,NULL
20100217027379I,17-FEB-10,WENATCHEE,WA,PANGBORN MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,6273V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,910,5,NULL,NULL
20100217028379I,17-FEB-10,SAINT PAUL,MN,ST PAUL DOWNTOWN HOLMAN FLD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-34,PA-34-220T,NULL,NULL,GENERAL OPERATING RULES,NULL,999CR,0,0,CONT M,TSIO-360 SER ,NULL,NULL,AIRLINE TRANSPORT,17000,634,NULL,NULL
20100218027469I,18-FEB-10,CLEBURNE,TX,BLACKWOOD AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-12,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4180M,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,PRIVATE PILOT,53,11,NULL,NULL
20100218027529I,18-FEB-10,EAST ALTON,IL,ST LOUIS RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,MUSTANG,NULL,KIMBALL INTERNATIONAL TRANSIT,NULL,GENERAL OPERATING RULES,NULL,910SY,0,0,P&W CA,PW615F       ,A     ,2,AIRLINE TRANSPORT,7000,353,NULL,NULL
20100218027639I,18-FEB-10,KISSIMMEE,FL,KISSIMMEE GATEWAY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-R,ORLANDO FLIGHT TRAINING,NULL,PILOT SCHOOLS,NULL,1747L,0,0,LYCOMI,IO-360       ,L2A   ,1,STUDENT,30,30,NULL,NULL
20100218028699I,18-FEB-10,JUNEAU,AK,JUNEAU INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-207,CE-207-A,ALASKA JUNEAU AERONAUTICS INC,NULL,AIR TAXI/COMMUTER,NULL,62AK ,0,0,CONT M,IO-520-F     ,NULL,1,AIRLINE TRANSPORT,13500,1000,NULL,NULL
20100219027549I,19-FEB-10,LANSING,MI,CAPITAL REGION INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,2833D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,55,55,NULL,NULL
20100219028999I,19-FEB-10,WEST PALM BEACH,FL,NORTH PALM BEACH COUNTY GENERAL AVIATION,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,55177,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,500,40,NULL,NULL
20100219031009I,19-FEB-10,NULL,NULL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,777,200,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,213UA,0,0,P&W CA,PT6A-66 SER  ,PW-77 ,NULL,NULL,0,0,NULL,NULL
20100220027609I,20-FEB-10,MIDDLETOWN,DE,SUMMIT,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,5749X,0,0,LYCOMI,AEIO-360 SER ,NULL,1,COMMERCIAL PILOT,1409,530,NULL,NULL
20100220027619I,20-FEB-10,SUFFOLK,VA,SUFFOLK EXECUTIVE,INCIDENT,NONE,LANDING: APPROACH,PACAERO,750XL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,750XL,0,0,P&W   ,PT6A SER     ,NULL,1,NULL,16000,1200,NULL,NULL
20100220027759I,20-FEB-10,NEWPORT,VT,NULL,INCIDENT,MINOR,TAXI,CESSNA,CE-120,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4181N,0,0,CONT M,C85 SERIES   ,NULL,1,COMMERCIAL PILOT,1200,600,NULL,NULL
