aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20130901023469I,01-SEP-13,HOUSTON,TX,ELLINGTON FIELD,INCIDENT,MINOR,OTHER-SPECIFY,GULSTM,GA-AA,GA-AA-5A,NULL,NULL,GENERAL OPERATING RULES,NULL,26794,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,100,100,NULL,NULL
20130902016579I,02-SEP-13,GOSHEN,IN,GOSHEN MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,ZENAIR,CH-600,CH-600-XL,NULL,NULL,GENERAL OPERATING RULES,NULL,527RT,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130902017359I,02-SEP-13,CASPER,WY,CASPER/NATRONA COUNTY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,529MK,0,0,CONT M,IO-550 SERIES,N27   ,1,PRIVATE PILOT,122,80,NULL,NULL
20130902018099I,02-SEP-13,RAVENNA,OH,PORTAGE COUNTY,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,5487Y,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6500,3500,NULL,NULL
20130902018239I,02-SEP-13,WINIFRED,MT,THREE FORKS,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-310,CE-310-TQ,NULL,NULL,GENERAL OPERATING RULES,NULL,355SC,0,0,CONT M,TSIO-520 SER ,NULL,2,PRIVATE PILOT,10000,8000,NULL,NULL
20130902021779I,02-SEP-13,CLASRKSVILLE,TX,CLARKSVILLE/RED RIVER CTY-J D TRISSELL FLD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-210,CE-210-K,NULL,NULL,GENERAL OPERATING RULES,NULL,9443M,0,0,CONT M,IO-520-L     ,N/A   ,1,NULL,NULL,NULL,NULL,NULL
20130903016659I,03-SEP-13,PORTLAND,AR,NULL,INCIDENT,MINOR,LANDING: APPROACH,AYRES CORPORATION,AYRES-S2,AYRES-S2-RT34,WEST WIND AIR LLC,NULL,AGRICULTURAL,NULL,3000H,0,0,P&W CA,PT6A-34AG    ,NULL,NULL,COMMERCIAL PILOT,1200,612,NULL,NULL
20130903016779I,03-SEP-13,WINCHESTER,VA,WINCHESTER RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,571DS,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1113,50,NULL,NULL
20130903017419I,03-SEP-13,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,EMB-120 BRASILIA,ER,AMERIFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,266AS,0,0,P&W CA,PW118        ,NULL,NULL,AIRLINE TRANSPORT,11000,1371,NULL,NULL
20130903017529I,03-SEP-13,CHESAPEAKE,VA,HAMPTON ROADS EXECUTIVE,INCIDENT,MINOR,TAKEOFF: ROTATION,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,2091W,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,3700,10,NULL,NULL
20130903019019I,03-SEP-13,KWETHLUK,AK,KWETHLUK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-18,BE-18-G18S,RENFROS ALASKAN ADVENTURES INC,NULL,AIR TAXI/COMMUTER,NULL,233H ,0,0,P&W   ,R-985 SERIES ,NULL,2,COMMERCIAL PILOT,10000,200,NULL,NULL
20130904016079I,04-SEP-13,GREENVILLE,SC,GREENVILLE DOWNTOWN,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,81CL ,0,0,CONT M,IO 520 SERIES,NULL,2,COMMERCIAL PILOT,4000,180,NULL,NULL
20130904016189I,04-SEP-13,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-161,FIT AVIATION,NULL,PILOT SCHOOLS,NULL,637FT,0,0,LYCOMI,O-320-D3G    ,NULL,NULL,COMMERCIAL PILOT,255,220,NULL,NULL
20130904016589I,04-SEP-13,WOODBURN,IN,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-36,PA-36-285,GAERTE AG SERVICE LLC,NULL,AGRICULTURAL,NULL,9913P,0,0,CONT M,O-520        ,6-285-,NULL,NULL,NULL,NULL,NULL,NULL
20130904018299I,04-SEP-13,TULSA,OK,HARVEY YOUNG,INCIDENT,SUBSTANTIAL,TAKEOFF: ROTATION,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,5025T,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,4100,200,NULL,NULL
20130905016009I,05-SEP-13,MASON,MI,MASON JEWETT FIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,GULSTM,GA-AA,GA-AA-5,NULL,NULL,GENERAL OPERATING RULES,NULL,5459L,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,446,NULL,NULL,NULL
20130905016289I,05-SEP-13,SEVILLE,OH,MEDINA MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ERCO,ERCO-415,ERCO-415-D,NULL,NULL,GENERAL OPERATING RULES,NULL,99055,0,0,CONT M,C85 SERIES   ,NULL,NULL,AIRLINE TRANSPORT,1600,70,NULL,NULL
20130905020309I,05-SEP-13,DEER VALLEY,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-44,PA-44-180,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,435PA,0,0,LYCOMI,0-360-A1D    ,NA    ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1505,139,NULL,NULL
20130905020319I,05-SEP-13,NULL,NULL,FALCON FLD,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-28,PA-28-181,CAE OXFORD AVIATION,NULL,PILOT SCHOOLS,NULL,4133K,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130906016249I,06-SEP-13,NULL,IN,FORT WAYNE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MBB,BK117,BK117-C1,METRO AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,911BH,0,0,TURBOM,ARRIEL 1E2   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130906020339I,06-SEP-13,TUCSON,AZ,TUCSON INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,331CB,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1200,1000,NULL,NULL
20130907016029I,07-SEP-13,MIAMISBURG,OH,DAYTON-WRIGHT BROTHERS,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,PILOT SCHOOLS,NULL,9873B,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,170,10,NULL,NULL
20130907016099I,07-SEP-13,HENRY,IL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-45,BE-45-T34B,NULL,NULL,GENERAL OPERATING RULES,NULL,34BQ ,0,0,CONT M,O-470 SERIES ,NULL,NULL,PRIVATE PILOT,1220,NULL,NULL,NULL
20130907016349I,07-SEP-13,BOZEMAN,MT,BOZEMAN YELLOWSTONE INTL,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6FK  ,0,0,CONT M,IO 520 SERIES,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20130907018619I,07-SEP-13,NULL,AK,NULL,INCIDENT,MINOR,TAXI,FOUND,NULL,NULL,KINGFISHER AIR INC,NULL,AIR TAXI/COMMUTER,NULL,777ZB,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,COMMERCIAL PILOT,4500,3500,NULL,NULL
20130908017789I,08-SEP-13,TOOELE,UT,BOLINDER FIELD-TOOELE VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,8106N,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,532,270,NULL,NULL
20130908018499I,08-SEP-13,MANTI,UT,MANTI-EPHRAIM,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,7140V,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT,740,250,NULL,NULL
20130909018769I,09-SEP-13,GULKANA,AK,GULKANA,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-185,NULL,COPPER VALLEY AIR SERVICE LLC,NULL,AIR TAXI/COMMUTER,NULL,432X ,0,0,CONT M,I0-550-D SERI,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1826,148,NULL,NULL
20130909020119I,09-SEP-13,GARDNER,KS,GARDNER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,BOEING,B-75,B-75-E75,NULL,NULL,GENERAL OPERATING RULES,NULL,1734B,0,0,LYCOMI,R680-4P-B4   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3300,650,NULL,NULL
20130910018079I,10-SEP-13,YORKVILLE,IL,AURORA MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,RANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,76087,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,85,85,NULL,NULL
20130910020279I,10-SEP-13,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,MINOR,TAXI,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,176DS,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,360,100,NULL,NULL
20130910020909I,10-SEP-13,TYONEK,AK,NIKOLAI CREEK,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-12,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8249Q,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1399,246,NULL,NULL
20130911016769I,11-SEP-13,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,GROUND-RAMP,MCDONNELL-DOUGLAS-BOEING,MD-80,88,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,928DL,0,0,P & W ,JT8D SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130911017429I,11-SEP-13,NULL,AZ,PHOENIX-MESA GATEWAY,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-28,PA-28-181,CAE OXFORD AVIATION ACADEMY,NULL,PILOT SCHOOLS,NULL,4403L,0,0,LYCOMI,O-360-A4M    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1925,705,NULL,NULL
20130911018609I,11-SEP-13,NULL,AK,NULL,INCIDENT,MINOR,LANDING: APPROACH,DE HAVILLAND-BOMBARDIER,DHC-2,NULL,TRAIL RIDGE AIR INC,NULL,AIR TAXI/COMMUTER,NULL,6LU  ,0,0,P&W   ,R-985 SERIES ,N/A   ,NULL,AIRLINE TRANSPORT,17885,508,NULL,NULL
20130912020009I,12-SEP-13,TOLEDO,OH,TOLEDO EXPRESS,INCIDENT,MINOR,DESCENT,BEECH,BE-300,BE-300-B300,NULL,NULL,GENERAL OPERATING RULES,NULL,855SC,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20130912020569I,12-SEP-13,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,TAKEOFF: ROTATION,PILATS,PC-12,PC-12-47,FLIGHTIME BUSINESS JETS LLC,NULL,AIR TAXI/COMMUTER,NULL,617BG,0,2,P&W CA,PT6A-67P     ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20130912022649I,12-SEP-13,WAIMEA,HI,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,MDDH,HU-369,HU-369-E,JACK HARTER HELICOPTERS INC,NULL,AIR TAXI/COMMUTER,NULL,808JH,0,2,ROLLS-,250-C20      ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130913017869I,13-SEP-13,PASCO,WA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,9322X,0,0,CONT M,O-470 SERIES ,J     ,1,COMMERCIAL PILOT,NULL,500,NULL,NULL
20130913022529I,13-SEP-13,MODESTO,CA,MODESTO CITY-CO-HARRY SHAM FLD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-76,NULL,IASCO,NULL,PILOT SCHOOLS,NULL,6714R,0,0,LYCOMI,O&VO-360 SER ,NULL,2,PRIVATE PILOT FLIGHT INSTRUCTOR,795,91,NULL,NULL
20130914017449I,14-SEP-13,WICKENBURG,AZ,GILA BEND MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-S,WEST WIND AVIATION INC,NULL,GENERAL OPERATING RULES,NULL,21714,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,70,70,NULL,NULL
20130914018589I,14-SEP-13,SOLDOTNA,AK,SOLDOTNA,INCIDENT,MINOR,TAXI,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3043E,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,1678,500,NULL,NULL
20130914018651I,14-SEP-13,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-172,CE-172-R,PHOENIX EAST,NULL,PILOT SCHOOLS,NULL,2630B,0,0,LYCOMI,I0360 SER    ,NULL,1,STUDENT,76,76,NULL,NULL
20130914018739I,14-SEP-13,NULL,AK,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BBAVIA-8,BBAVIA-8-GCBC,NULL,NULL,GENERAL OPERATING RULES,NULL,7XV  ,0,0,LYCOMI,O&VO-360 SER ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11000,2500,NULL,NULL
20130914020349I,14-SEP-13,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,NONE,DESCENT,PIPER,PA-44,PA-44-180,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,316PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,940,300,NULL,NULL
20130914021182I,14-SEP-13,MORRISTOWN,NJ,MORRISTOWN MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-177,CE-177-B,NULL,NULL,GENERAL OPERATING RULES,NULL,17142,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,300,300,NULL,NULL
20130914021229I,14-SEP-13,CHRISTIANSBURG,VA,NULL,INCIDENT,SUBSTANTIAL,CRUISE-LEVEL FLIGHT,QUICKSILVER,MXL,MXL-II,NULL,NULL,GENERAL OPERATING RULES,NULL,56097,0,0,ROTAX ,582DCDI      ,NULL,NULL,PRIVATE PILOT,545,75,NULL,NULL
20130915016749I,15-SEP-13,SIMSBURY,CT,SIMSBURY,INCIDENT,MINOR,OTHER-SPECIFY,CESSNA,CE-177,CE-177-B,NULL,NULL,GENERAL OPERATING RULES,NULL,30981,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,1290,191,NULL,NULL
20130915016759I,15-SEP-13,SIMSBURY,CT,SIMSBURY,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,1561E,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,415,15,NULL,NULL
20130915018249I,15-SEP-13,REDMOND,OR,ROBERTS FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CONVAIR-GENERAL DYNAMICS,NULL,NULL,NULL,NULL,AGRICULTURAL,NULL,C-FHK,0,0,ALLISO,501-D13H     ,N/A   ,NULL,UNKNOWN/FOREIGN,9390,2203,NULL,NULL
20130915021069I,15-SEP-13,TELLER,AK,TELLER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-31,PA-31-350,BERING AIR INC,NULL,AIR TAXI/COMMUTER,NULL,4112E,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,AIRLINE TRANSPORT,7000,1300,NULL,NULL
20130916017459I,16-SEP-13,GILA BEND,AZ,GILA BEND MUNI,INCIDENT,MINOR,GROUND-RAMP,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,922PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,STUDENT,NULL,NULL,NULL,NULL
20130916019639I,16-SEP-13,ROOSEVELT,UT,ROOSEVELT MUNI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,761RE,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,262,79,NULL,NULL
20130916021639I,16-SEP-13,LAJITAS,TX,LAJITAS INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,MITSUBISHI,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,383TX,0,0,AIRESE,TPE331 SERIES,NULL,NULL,PRIVATE PILOT,2800,160,NULL,NULL
20130916025169I,16-SEP-13,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,TAXI,MCDONNELL-DOUGLAS-BOEING,MD-80,83,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,415NV,0,1,P & W ,JT8D-219     ,NULL,NULL,AIRLINE TRANSPORT,NULL,7925,NULL,NULL
20130917017129I,17-SEP-13,BRYANT,AR,SALINE COUNTY RGNL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,202CT,0,0,LYCOMI,0-540 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8800,750,NULL,NULL
20130917017469I,17-SEP-13,TUCSON,AZ,TUCSON INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,LEARJET-BOMBARDIER,NULL,NULL,NULL,NULL,FOREIGN AIR CARRIER,NULL,XASUP,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130917022299I,17-SEP-13,LAKEWAY,TX,LAKEWAY AIRPARK,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84374,0,0,CONT M,A&C65 SERIES ,65    ,1,PRIVATE PILOT,1740,5,NULL,NULL
20130918017739I,18-SEP-13,LEBANON,OH,LEBANON-WARREN COUNTY,INCIDENT,MINOR,TAXI,CESSNA,CE-182,CE-182-B,NULL,NULL,GENERAL OPERATING RULES,NULL,2653G,0,0,CONT M,O-470 SERIES ,459459,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1580,NULL,NULL,NULL
20130918018849I,18-SEP-13,LA VERNE,CA,BRACKETT FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,71TC ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,470,50,NULL,NULL
20130918020359I,18-SEP-13,MESA,AZ,PHOENIX RGNL,INCIDENT,NONE,LANDING: APPROACH,BLANCA,BL-17,BL-17-31A,NULL,NULL,GENERAL OPERATING RULES,NULL,14746,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130918021199I,18-SEP-13,WAPPINGERS FALLS,NY,DUTCHESS COUNTY,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-38,PA-38-112,NULL,NULL,PILOT SCHOOLS,NULL,4447E,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1270,350,NULL,NULL
20130918021629I,18-SEP-13,NACOGDOCHES,TX,A L MANGHAM JR. RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-B33,NULL,NULL,GENERAL OPERATING RULES,NULL,8670M,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,738,47,NULL,NULL
20130919019169I,19-SEP-13,PROVO,UT,PROVO MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,104TS,0,0,AUSTRO,E4           ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,980,270,NULL,NULL
20130921018329I,21-SEP-13,MIDLAND,TX,MIDLAND INTL,INCIDENT,MINOR,LANDING: ROLLOUT,LUSCMB,LL-8,LL-8-A,NULL,NULL,GENERAL OPERATING RULES,NULL,72087,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,250,125,NULL,NULL
20130921019789I,21-SEP-13,GRAFTON,ND,HUTSON FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,UND,NULL,PILOT SCHOOLS,NULL,581ND,0,0,LYCOMI,O-360-A1H6   ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1240,171,NULL,NULL
20130921020209I,21-SEP-13,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-31,PA-31-350,PIONEER AIR SERVICE LLC,NULL,AIR TAXI/COMMUTER,NULL,102RL,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,AIRLINE TRANSPORT,9473,995,NULL,NULL
20130921025519I,21-SEP-13,COFFEYVILLE,KS,COFFEYVILLE MUNI,INCIDENT,MINOR,LANDING: APPROACH,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,72JC ,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,1193,707,NULL,NULL
20130922018449I,22-SEP-13,CHICAGO,IL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,RANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,24145,0,0,ROTAX ,SEE BOMBADIER,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130922018679I,22-SEP-13,WEST CHICAGO,IL,DUPAGE,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,8059R,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3500,2500,NULL,NULL
20130922019939I,22-SEP-13,NORMAN,OK,UNIVERSITY OF OKLAHOMA WESTHEIMER,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,LANCAIR,LC-320,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,323DS,0,0,LYCOMI,IO-360-A1A   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4500,300,NULL,NULL
20130922020379I,22-SEP-13,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,SUBSTANTIAL,TAXI,PIAGIO,P-180,NULL,JET PROS LLC,NULL,AIR TAXI/COMMUTER,NULL,8870B,0,0,P&W   ,PT6A SER     ,NULL,2,AIRLINE TRANSPORT,10500,3035,NULL,NULL
20130922022099I,22-SEP-13,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,DASSAULT AVIATION,FALCON 50,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,868BT,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8200,100,NULL,NULL
20130923018699I,23-SEP-13,LOWELL,MI,LOWELL CITY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,59NE ,0,0,LYCOMI,O-290-D2     ,NULL,NULL,PRIVATE PILOT,400,15,NULL,NULL
20130923019269I,23-SEP-13,EAST WENATCHEE,WA,PANGBORN MEMORIAL,INCIDENT,MINOR,MANEUVER,HILLER,HILLER-OH23,HILLER-UH12-OH23G,AIR PRO INC,NULL,AGRICULTURAL,NULL,603RA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,700,220,NULL,NULL
20130924018439I,24-SEP-13,MADISON,WI,DANE COUNTY RGNL-TRUAX FIELD,INCIDENT,MINOR,TAKEOFF: ROTATION,EMBRAER,170,100,COMPASS AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,751CZ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130924020389I,24-SEP-13,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,EMB-500,NULL,SUPERIOR AIR CHARTER LLC,NULL,AIR TAXI/COMMUTER,NULL,582JS,0,0,P&W CA,PW617F-E     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130924020509I,24-SEP-13,WOODVILLE,MS,FRED NETTERVILLE LBR CO WILKINSON COMMNTY,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,612KP,0,0,CONT M,IO-550 SERIES,NULL,2,PRIVATE PILOT,3538,755,NULL,NULL
20130925018549I,25-SEP-13,HARTFORD,CT,HARTFORD-BRAINARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,632X ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,30,NULL,NULL
20130925018559I,25-SEP-13,CALIFORNIA,MD,ST. MARY'S COUNTY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AEROSPATIALE,AS-365,AS-365-N,MARYLAND STATE POLICE,NULL,GENERAL OPERATING RULES,NULL,95MD ,0,0,TURBOM,ARRIEL 2C    ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7000,1950,NULL,NULL
