aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20120124000999I,24-JAN-12,ORANGE,TX,ORANGE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CITATION 550 II,ULTRA,NULL,NULL,GENERAL OPERATING RULES,NULL,561EJ,0,0,P&W CA,JT15D 5 SER  ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,17000,5000,NULL,NULL
20120124001939I,24-JAN-12,OLIVE BRANCH,MS,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,AIR VENTURE FLIGHT CENTER,NULL,PILOT SCHOOLS,NULL,184AK,0,0,LYCOMI,0-235 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,425,350,NULL,NULL
20120125001379I,25-JAN-12,OLATHE,KS,JOHNSON COUNTY EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,4766F,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120125002649I,25-JAN-12,MALABAR,FL,VALKARIA,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-201,F I T AVIATION INC LLC,NULL,PILOT SCHOOLS,NULL,773FT,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,258,29,NULL,NULL
20120126001169I,26-JAN-12,PUNTA GORDA,FL,PUNTA GORDA,INCIDENT,MINOR,MANEUVER,CZECH SPORT,PIPERSPORT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,422PS,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6400,400,NULL,NULL
20120126001409I,26-JAN-12,SUFFOLK,VA,SUFFOLK EXECUTIVE,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,111SM,0,0,CONT M,TSIO-360 SER ,NULL,NULL,COMMERCIAL PILOT,8000,5500,NULL,NULL
20120126001979I,26-JAN-12,TUPELO,MS,TUPELO RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BOEING,767,300ERF,NULL,NULL,GENERAL OPERATING RULES,NULL,330MP,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,20643,NULL,NULL,NULL
20120126001989I,26-JAN-12,TUPELO,MS,TUPELO RGNL,INCIDENT,NONE,LANDING: TOUCHDOWN,BOEING,767,300ERF,NULL,NULL,GENERAL OPERATING RULES,NULL,332MP,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,23000,NULL,NULL,NULL
20120126004909I,26-JAN-12,HEMET,CA,NULL,INCIDENT,SUBSTANTIAL,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-K,NULL,NULL,GENERAL OPERATING RULES,NULL,8278M,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1038,331,NULL,NULL
20120127001479I,27-JAN-12,DOTHAN,AL,DOTHAN RGNL,INCIDENT,MINOR,DESCENT,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,580CT,0,0,CONT M,IO-550 SERIES,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,11000,120,NULL,NULL
20120128000509I,28-JAN-12,SHERMAN,TX,SHERMAN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,961PC,0,0,CONT M,TSIO-550-B   ,NULL,NULL,PRIVATE PILOT,1631,189,NULL,NULL
20120128000789I,28-JAN-12,GRAND CANYON,AZ,GRAND CANYON WEST,INCIDENT,MINOR,LANDING: TOUCHDOWN,EUROCOPTER,EC-130,EC-130-B4,PAPILLON AIRWAYS INC,NULL,AIR TAXI/COMMUTER,NULL,155GC,0,0,TURBOM,ARRIEL 2B1   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1192,29,NULL,NULL
20120128000869I,28-JAN-12,ASHLAND,VA,HANOVER COUNTY MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,TECNAM,P-2002,P-2002-SIERRA,NULL,NULL,GENERAL OPERATING RULES,NULL,14HV ,0,0,ROTAX ,912ULS       ,NULL,NULL,STUDENT,31,31,NULL,NULL
20120128000879I,28-JAN-12,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,290CA,0,0,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5500,4700,NULL,NULL
20120128001139I,28-JAN-12,SOUTH JORDAN,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-AA,GA-AA-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,9698L,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,496,10,NULL,NULL
20120128001599I,28-JAN-12,SHISHMAREF,AK,SHISHMAREF,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,REIMS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,406SD,0,0,PRATT ,PT6          ,PT6A-1,NULL,NULL,NULL,NULL,NULL,NULL
20120128001959I,28-JAN-12,JACKSON,MS,JACKSON-EVERS INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-S,CIVIL AIR PATROL,NULL,GENERAL OPERATING RULES,NULL,427CP,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT,1200,800,NULL,NULL
20120128003229I,28-JAN-12,MARANA,AZ,MARANA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-S35,NULL,NULL,GENERAL OPERATING RULES,NULL,5657K,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,2466,2000,NULL,NULL
20120129000589I,29-JAN-12,MILLINGTON,TN,CHARLES W. BAKER,INCIDENT,MINOR,LANDING: TOUCHDOWN,NANCHNG,CJ-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,269P ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,700,40,NULL,NULL
20120129001299I,29-JAN-12,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,OTHER-SPECIFY,BOEING,737,800,MN AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,804SY,0,0,CFM IN,CFM56 SERIES ,-7B27 ,NULL,NULL,NULL,NULL,NULL,NULL
20120129002069I,29-JAN-12,CLARION,IA,CLARION MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5VZ  ,0,0,CONT M,TSIO-550-E   ,NULL,NULL,PRIVATE PILOT,1360,200,NULL,NULL
20120129004969I,29-JAN-12,CHINO,CA,CHINO,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,7085R,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,55,55,NULL,NULL
20120130000519I,30-JAN-12,NAPLES,FL,NAPLES MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,WACO,WACO-YMF,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,789WC,0,0,JACOBS,R755B SERIES ,NULL,NULL,PRIVATE PILOT,1600,55,NULL,NULL
20120130000759I,30-JAN-12,WOODLAKE,CA,WOODLAKE,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,17793,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,850,185,NULL,NULL
20120130000899I,30-JAN-12,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G200,NULL,CHATHAM AVIATION,NULL,GENERAL OPERATING RULES,NULL,272CB,0,0,HONEYW,TFE731-40AR  ,200G  ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12604,109,NULL,NULL
20120130001579I,30-JAN-12,DENVER,CO,DENVER INTL,INCIDENT,MINOR,TAXI,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,222WN,0,0,GE    ,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT,13925,13925,NULL,NULL
20120131001549I,31-JAN-12,MANTEO,NC,DARE COUNTY RGNL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CITATIONJET (C525),NULL,WESTMORELAND AVIATION,NULL,GENERAL OPERATING RULES,NULL,429MR,0,0,WILLIA,FJ 44 SERIES ,NULL,2,PRIVATE PILOT,5000,500,NULL,NULL
20120131001689I,31-JAN-12,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PITTS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,88EM ,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,3000,1500,NULL,NULL
20120201000769I,01-FEB-12,FRESNO,CA,FRESNO YOSEMITE INTL,INCIDENT,MINOR,RUN-UP AREA,PIPER,PA-28,PA-28-181,FLIGHT LEVEL AVIATION LLC,NULL,PILOT SCHOOLS,NULL,3053N,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,960,180,NULL,NULL
20120201001179I,01-FEB-12,EAGLE RIVER,WI,NULL,INCIDENT,MINOR,TAXI,SMITH,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2042M,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10000,500,NULL,NULL
20120201001249I,01-FEB-12,WALLACE,NC,HENDERSON FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-C33,NULL,NULL,GENERAL OPERATING RULES,NULL,331DP,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120202000809I,02-FEB-12,GRAND CANYON,AZ,GRAND CANYON WEST,INCIDENT,MINOR,UNKNOWN,SNIAS,AS-350,NULL,PAPILLON AIRWAYS INC,NULL,AIR TAXI/COMMUTER,NULL,425EH,0,0,TURBOM,ARRIEL 1D1   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120202001059I,02-FEB-12,ELMIRA,NY,ELMIRA/CORNING RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,RAYTHEON,99,C99,AMERIFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,53RP ,0,0,P&W CA,PT6A-60A     ,NULL,NULL,AIRLINE TRANSPORT,3806,1721,NULL,NULL
20120202007939I,02-FEB-12,HOT SPRINGS,VA,INGALLS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CANADAIR-BOMBARDIER,CHALLENGER,601,NULL,NULL,GENERAL OPERATING RULES,NULL,601EC,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,15000,3200,NULL,NULL
20120202021329I,02-FEB-12,DANBURY,CT,DANBURY MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,87955,0,0,CONT M,A-65-8       ,NULL,NULL,NULL,140,102,NULL,NULL
20120203000949I,03-FEB-12,SAINT GEORGE,UT,ST GEORGE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,LOCKHEED,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,333MJ,0,0,ROLLS-,NENE         ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,2200,NULL,NULL
20120203001209I,03-FEB-12,TOOELE,UT,BOLINDER FIELD-TOOELE VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,29557,0,0,LYCOMI,0-435A/0-435C,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,21000,100,NULL,NULL
20120203001639I,03-FEB-12,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,NONE,LANDING: APPROACH,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,8240T,0,0,CONT M,IO 520 SERIES,NULL,1,STUDENT,NULL,NULL,NULL,NULL
20120203002019I,03-FEB-12,PORT ORANGE,FL,SPRUCE CREEK,INCIDENT,MINOR,TAKEOFF: DEPARTURE,LANCAIR,LEGACY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,241DB,0,0,CONT M,IO-550-N     ,NULL,NULL,PRIVATE PILOT,1518,363,NULL,NULL
20120204000929I,04-FEB-12,TYONEK,AK,TYONEK,INCIDENT,SUBSTANTIAL,LANDING: APPROACH,CESSNA,CE-207,NULL,SPERNAK AIRWAYS INC,NULL,AIR TAXI/COMMUTER,NULL,91038,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20120204001649I,04-FEB-12,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,NONE,LANDING: APPROACH,RAYTHEON,BEECHJET 400,400-400A,NULL,NULL,GENERAL OPERATING RULES,NULL,224FD,0,0,P&W CA,JT15D 5 SER  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20120205001259I,05-FEB-12,SEBASTIAN,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,INFINITY,CLASSIC,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,56754,0,0,ROTAX ,582UL DCDI   ,NULL,NULL,NULL,55,38,NULL,NULL
20120205004919I,05-FEB-12,CORONA,CA,CORONA MUNI,INCIDENT,MINOR,TAKEOFF: ROTATION,CHAMP,CHAMP-2000,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,17KA ,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,PRIVATE PILOT,400,150,NULL,NULL
20120206013069I,06-FEB-12,NEWPORT,AR,NULL,INCIDENT,MINOR,OTHER-SPECIFY,PIPER,PA-38,PA-38-112,NULL,NULL,GENERAL OPERATING RULES,NULL,2452L,0,0,LYCOMI,0-235 SERIES ,0-360-,NULL,NULL,NULL,NULL,NULL,NULL
20120207001199I,07-FEB-12,SAINT CLOUD,MN,ST CLOUD RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,7557X,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,245,40,NULL,NULL
20120207002659I,07-FEB-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,MINOR,CLIMB,MCDONNELL-DOUGLAS-BOEING,MD-80,82,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,7518A,0,0,P & W ,JT8D SERIES  ,8D    ,NULL,NULL,NULL,NULL,NULL,NULL
20120208001459I,08-FEB-12,KEENE,NH,DILLANT-HOPKINS,INCIDENT,MINOR,LANDING: TOUCHDOWN,LAKE,LA-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,69UL ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,738,2,NULL,NULL
20120208001499I,08-FEB-12,BARTOW,FL,BARTOW MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,4791H,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,15548,115,NULL,NULL
20120208001559I,08-FEB-12,SAN JUAN,PR,SAN JUAN,INCIDENT,MINOR,CLIMB,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,26632,0,1,CONT M,TSIO-520 SER ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2200,730,NULL,NULL
20120208001759I,08-FEB-12,SANDPOINT,ID,NULL,INCIDENT,MINOR,DESCENT,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,2664L,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14000,400,NULL,NULL
20120209001069I,09-FEB-12,LUBBOCK,TX,LUBBOCK PRESTON SMITH INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-200,BE-200-B200,NULL,NULL,GENERAL OPERATING RULES,NULL,151RR,0,0,P&W   ,PT6A SER     ,NULL,2,NULL,NULL,NULL,NULL,NULL
20120210001619I,10-FEB-12,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200T,NULL,NULL,PILOT SCHOOLS,NULL,978P ,0,0,CONT M,TSIO-360-EB  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,13800,2700,NULL,NULL
20120210004319I,10-FEB-12,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-P,ARI BEN AVIATOR,NULL,NULL,NULL,51021,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20120212001489I,12-FEB-12,BRAINERD,MN,BRAINERD LAKES RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-14,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8841R,0,0,CONT M,I0-470 SERIES,F     ,NULL,PRIVATE PILOT,700,320,NULL,NULL
20120212001519I,12-FEB-12,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,PIPER,PA-31,PA-31-310,NULL,NULL,GENERAL OPERATING RULES,NULL,73TM ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120212001629I,12-FEB-12,CHANDLER,AZ,CHANDLER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,CHANDLER AIR SERVICE INC,NULL,GENERAL OPERATING RULES,NULL,6075L,0,0,LYCOMI,AEIO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7520,800,NULL,NULL
20120212001809I,12-FEB-12,SAN ANGELO,TX,SAN ANGELO RGNL/MATHIS FIELD,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,PIPER,PA-32,PA-32-R301T,NULL,NULL,GENERAL OPERATING RULES,NULL,52MD ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,406,266,NULL,NULL
20120213001319I,13-FEB-12,MOUNT PLEASANT,MI,MOUNT PLEASANT MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-31,PA-31-T,NULL,NULL,GENERAL OPERATING RULES,NULL,62E  ,0,0,P&W CA,PT6A-60A     ,PT6A  ,NULL,NULL,NULL,NULL,NULL,NULL
20120213001509I,13-FEB-12,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,TAKEOFF: DEPARTURE,GATES,NULL,NULL,HARBOR AVIATION LLC,NULL,GENERAL OPERATING RULES,NULL,155SJ,0,0,AIRESE,TFE731 SER   ,NULL,NULL,AIRLINE TRANSPORT,5800,2510,NULL,NULL
20120213001569I,13-FEB-12,LINCOLN,NE,LINCOLN,INCIDENT,MINOR,TAXI,CESSNA,CITATION III (C650),NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,650DA,0,0,GARRET,TFE 731 SER  ,NULL,2,AIRLINE TRANSPORT,9616,543,NULL,NULL
20120213002459I,13-FEB-12,JEFFERSON CITY,MO,JEFFERSON CITY MEMORIAL,INCIDENT,MINOR,LANDING: ROLLOUT,LEARJET-BOMBARDIER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,425AS,0,0,GARRET,TFE 731 SER  ,NULL,NULL,AIRLINE TRANSPORT,45680,7630,NULL,NULL
20120213002569I,13-FEB-12,BROOKSVILLE,FL,HERNANDO COUNTY,INCIDENT,MINOR,TAKEOFF: DEPARTURE,GATES,NULL,NULL,WORLDWIDE AIRCRAFT SERVICES INC,NULL,GENERAL OPERATING RULES,NULL,75LJ ,0,0,GARRET,TFE 731 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1700,346,NULL,NULL
20120213002969I,13-FEB-12,GREER,SC,GREENVILLE SPARTANBURG INTL,INCIDENT,MINOR,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,432AW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120213005249I,13-FEB-12,MILTON,FL,PETER PRINCE FIELD,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,AIRCRAFT MANAGEMENT SERVICES,NULL,PILOT SCHOOLS,NULL,55265,0,0,LYCOMI,I0360        ,SER   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20120214001799I,14-FEB-12,ROGERSVILLE,TN,NULL,INCIDENT,NONE,LANDING: ROLLOUT,BEECH,BE-58,BE-58-P,MAXAIR CHARTER,NULL,AIR TAXI/COMMUTER,NULL,79AP ,0,0,CONT M,TSIO-520 SER ,NULL,2,AIRLINE TRANSPORT,2865,65,NULL,NULL
20120214002029I,14-FEB-12,YELLOW PINE,ID,STIBNITE,INCIDENT,MINOR,LANDING: ROLLOUT,AYRES CORPORATION,AYRES-S2,AYRES-S2-R,VALLEY AIR LLC,NULL,GENERAL OPERATING RULES,NULL,8433V,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4731,1520,NULL,NULL
20120214002159I,14-FEB-12,COATESVILLE,PA,CHESTER COUNTY G O CARLSON,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,2085B,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8087,209,NULL,NULL
20120214003889I,14-FEB-12,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,SUBSTANTIAL,TAXI,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,186AZ,0,0,CONT M,IO-520-D     ,NULL,1,PRIVATE PILOT,5450,3250,NULL,NULL
20120215003309I,15-FEB-12,ELOY,AZ,ELOY MUNI,INCIDENT,NONE,LANDING: TOUCHDOWN,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,SKYDIVE ARIZONA,NULL,PARACHUTE JUMPING,NULL,924MA,0,1,U/A CA,PT6 SER 578HP,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120215005259I,15-FEB-12,LIVERMORE,CA,LIVERMORE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,AMERICAN LEGEND,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,383AC,0,0,LYCOMI,0-235 SERIES ,K2C   ,1,PRIVATE PILOT,230,100,NULL,NULL
20120215009829I,15-FEB-12,LONGVIEW,TX,EAST TEXAS RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,LEARJET-BOMBARDIER,LEARJET 45,NULL,BASIN AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,453A ,0,0,HONEYW,TFE731-20BR  ,TFE731,1,NULL,NULL,NULL,NULL,NULL
20120216001679I,16-FEB-12,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-402,CE-402-B,NULL,NULL,GENERAL OPERATING RULES,NULL,402GZ,0,0,CONT M,TSIO-520 SER ,N/A   ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,19200,10000,NULL,NULL
20120217002189I,17-FEB-12,SMYRNA,SC,NULL,INCIDENT,MINOR,OTHER-SPECIFY,QUAD CITY,CHALLENGER II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7595C,0,0,ROTAX ,503 DCDI     ,M55555,NULL,NULL,NULL,NULL,NULL,NULL
20120217002429I,17-FEB-12,CROWS LANDING,CA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,ZIVKO,EDGE540,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9ND  ,0,0,PERFOR,AEIO-540     ,EXP   ,NULL,NULL,NULL,NULL,NULL,NULL
20120217002589I,17-FEB-12,NULL,GA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-150,CE-150-F,NULL,NULL,GENERAL OPERATING RULES,NULL,7070F,0,0,CONT M,0-200 SERIES ,A     ,1,PRIVATE PILOT,94,26,NULL,NULL
20120218002239I,18-FEB-12,BELLE FOURCHE,SD,BELLE FOURCHE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-20,PA-20-150,NULL,NULL,GENERAL OPERATING RULES,NULL,6053D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,131,74,NULL,NULL
20120218002319I,18-FEB-12,NULL,MN,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,5112L,0,0,LYCOMI,O&VO-360     ,SER   ,NULL,STUDENT,48,48,NULL,NULL
20120218002489I,18-FEB-12,GLENDALE,AZ,GLENDALE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,6934U,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,540,250,NULL,NULL
20120218002759I,18-FEB-12,KIPNUK,AK,KIPNUK,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-207,CE-207-A,FLIGHT ALASKA INC,NULL,AIR TAXI/COMMUTER,NULL,755AB,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,6600,6000,NULL,NULL
20120218002909I,18-FEB-12,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-7,BL-7-ECA,FLIGHT SAFETY ALASKA INC,NULL,PILOT SCHOOLS,NULL,5169X,0,0,LYCOMI,0-235 SERIES ,NULL,1,NULL,5000,2000,NULL,NULL
